¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911835
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.430261
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.404475
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.380651
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.35877
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.338805
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.320741
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 10.04242
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00288
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35085
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602774
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876905
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176216
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501551
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845953
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225142
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620155
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115736
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735474
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 10.19818
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 10.01072
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.831923
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.661249
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.498219
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.308999
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 10.00085
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348495
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600194
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8741
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173164
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499454
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843626
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22261
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610245
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088432
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727184
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39838
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92896
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44805
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.79022
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.76992
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.299095
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.959422
Ç(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34613
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597647
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871314
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170096
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497439
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841396
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220156
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600628
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061056
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699149
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38879
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89002
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40526
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9142
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.89944
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.291019
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.918152
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343797
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5951
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86852
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167067
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494279
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839275
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217808
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591329
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033621
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667624
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37915
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8521
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36354
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88628
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 12.03421
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.284764
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.877048
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341468
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59257
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865768
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164036
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49096
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837207
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212883
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582262
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006126
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636044
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35092
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81519
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32296
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85963
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 12.17445
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.280325
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.836115
Ø(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339143
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590055
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86302
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161052
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48766
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835232
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204901
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573526
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978668
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60442
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30306
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77926
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28348
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83428
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 12.3204
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.277693
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.795362
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336845
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587537
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860285
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158051
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484379
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833323
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197173
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565056
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969349
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572763
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25611
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74431
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24507
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79721
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 12.47235
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.276869
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.754795
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.96973
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.94808
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.92903
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.91255
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.89862
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.88723
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.87837
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.87203
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.8682
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.86688
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334524
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585045
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857576
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155093
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481104
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831505
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189722
î(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556894
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96034
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541067
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20999
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71029
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20773
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75606
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 12.56347
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.277851
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.714422
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.9627
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 12.99099
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.81205
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.79574
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.81391
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.85223
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.89332
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.93719
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.9839
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.03351
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332252
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582575
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854879
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15214
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47787
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829777
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182518
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548999
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951677
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509382
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16474
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67726
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.77711
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.74719
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.71951
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.280642
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.67425
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 13.24333
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 13.27329
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.82829
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.05804
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.09549
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.13573
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.17878
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.22471
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.27356
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.32537
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329991
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580113
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852191
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14919
õ(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474648
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828111
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175581
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541392
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943317
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477689
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12032
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64517
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.83668
(396.88, 13.97, 247.88) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.81775
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.782053
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.285241
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.634288
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 13.53901
(396.88, 13.97, 247.88) (417.93, 7.73, 233.24) (1.84, 1.40, 1.35) Tools 13.57076
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.74603
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.35293
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.39236
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.43465
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.47984
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.52799
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.57914
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.63334
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32774
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577657
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849534
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146276
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47145
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82653
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168899
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534081
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935264
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.428548
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.400854
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.375144
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.351392
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.329575
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.30967
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.291656
(396.88, 13.97, 247.88) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 9.59454
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.66459
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.66412
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.70569
(396.88, 13.97, 247.88) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.75021
(396.88, 13.97, 247.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 14.29599
(396.88, 13.97, 247.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 14.28745
(396.88, 13.97, 247.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 14.28171
(396.88, 13.97, 247.88) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 14.27876
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325495
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575231
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84687
ó(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143387
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46827
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825047
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162472
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527062
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927529
(396.88, 13.97, 247.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414274
