¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(399.34, 14.02, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263804
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.694567
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.681151
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.668388
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.656258
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.644754
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.633857
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.62356
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.613854
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.604722
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.596159
Ÿ (398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.588155
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.5807
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.573791
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.567417
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.561573
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.556252
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.551449
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.547162
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.543389
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.541889
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.544022
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.54987
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.559648
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.573771
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.592909
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.618208
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.651692
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.697581
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.692368
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.678972
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.666222
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.65411
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.642622
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.631739
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.621459
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.611765
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.602646
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.594098
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.586104
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.578663
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.571765
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.565401
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.559567
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.554258
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.549464
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.545186
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.541423
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.539928
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.542048
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.547854
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.557566
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.571582
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.590565
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.615628
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.648738
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.693922
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.693985
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.680586
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.667838
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.655723
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.644232
š (398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.633351
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.623071
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.613377
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.604259
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.59571
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.58772
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.580281
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.573385
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.567023
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.56119
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.555882
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.551092
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.546818
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.543057
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.541556
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.543688
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.549527
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.559295
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.5734
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.592514
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.617768
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.651191
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.696956
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.699475
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.686056
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.673287
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.661155
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.649649
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.638753
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.628457
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.618748
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.609619
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.601057
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.59306
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.585609
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.578702
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.572336
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.566496
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.561183
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.556388
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.55211
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.548345
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.546824
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.549001
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.55495
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.564907
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.579296
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.598841
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.624748
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.65923
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.707003
¡ (398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.709041
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.695582
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.682772
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.670607
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.659066
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.64814
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.637811
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.628078
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.61892
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.610336
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.602313
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.594843
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.587919
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.581536
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.575685
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.570357
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.565553
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.561265
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.557488
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.555933
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.558186
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.564333
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.574628
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.589539
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.609869
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.636992
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.673492
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.725307
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.723064
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.709542
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.696677
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.684455
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.672861
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.661885
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.651512
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.641732
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.632539
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.623916
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.615858
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.608356
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.601405
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.594994
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.589118
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.583773
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.578946
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.574643
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.570854
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.569246
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.571619
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.578071
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.588902
¡ (398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.604641
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.626231
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.655352
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.695344
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.75493
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.742185
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.728578
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.715631
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.703332
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.691668
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.680621
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.670185
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.660346
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.651093
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.642418
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.634315
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.626767
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.619774
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.613326
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.607416
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.60204
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.597193
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.592864
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.589056
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.587374
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.589927
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.596842
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.608476
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.625486
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.649063
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.681466
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.727715
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.805388
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.767463
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.753741
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.740687
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.728288
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.716525
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.705388
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.694863
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.684945
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.675618
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.666874
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.658705
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.651099
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.644051
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.637555
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.631599
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.626183
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.621299
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.616942
œ (398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.61311
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.611327
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.614147
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.621768
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.634637
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.653648
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.680508
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.718776
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.778543
(398.36, 14.00, 247.03) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.26688
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.800745
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.786875
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.773679
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.761144
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.749255
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.737999
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.727366
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.717344
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.707916
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.69908
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.690826
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.683142
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.676023
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.66946
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.66345
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.657981
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.653052
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.648657
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.644788
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.642881
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.646128
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.654867
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.669776
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.692252
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.725264
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.776821
(398.36, 14.00, 247.03) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.4135
(398.36, 14.00, 247.03) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.41663
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.845683
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.831613
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.818233
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.80552
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.793464
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.782051
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.771268
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.761106
(398.36, 14.00, 247.03) (383.14, 8.04, 255.15) (0.81, 2.16, 0.81) Human 2.75155
