¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´ (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.335103
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681444
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940268
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225075
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539902
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889714
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280539
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719969
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217557
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785518
„(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368628
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12935
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99966
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2107
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95647
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91138
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8577
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82411
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19731
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.351273
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498911
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656547
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824548
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006158
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203038
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41713
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6507
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906573
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187946
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498826
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844031
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229364
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662357
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152161
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71067
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267593
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02532
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84211
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02802
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81997
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68828
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63741
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27985
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64389
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.332641
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.478897
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.636302
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.802905
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.982718
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177622
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389438
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620528
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873463
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151544
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458568
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799238
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179315
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605962
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088241
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637587
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169589
ƒ(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922775
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71235
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84324
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68803
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48417
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4248
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93411
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1188
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.314269
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.459173
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615075
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781559
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959697
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152648
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362291
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590887
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841002
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11583
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419042
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755333
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130255
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550815
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025732
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566204
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074602
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714184
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59768
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66522
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5292
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34008
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55058
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77062
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62006
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.296186
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.43975
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.594163
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.76058
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937018
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128098
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335613
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561761
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80913
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080762
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380327
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712333
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082238
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496841
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964686
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496521
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982423
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514468
Š(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48631
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49365
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36815
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20096
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33337
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61247
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14526
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.81929
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.278365
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.420599
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.573573
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.738498
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914733
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103959
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309368
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533156
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777828
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046342
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342342
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67019
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035239
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444031
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90496
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428497
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89302
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366959
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37819
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32828
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21275
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05304
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12281
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27853
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69381
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.77786
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.79901
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.82483
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.260795
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.401787
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553356
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.716647
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.892828
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080218
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283625
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505098
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747101
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01261
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305126
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628903
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989209
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392417
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846626
‡(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362051
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806316
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270632
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16603
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16875
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04293
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88174
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91862
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93908
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26465
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.243507
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.383247
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.533419
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.695171
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869862
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056924
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.258286
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477509
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716952
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97951
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268641
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58847
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944144
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341886
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789607
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297186
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722185
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177299
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948236
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01487
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86398
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71665
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56238
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62631
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85477
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93854
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.226492
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.364987
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.513793
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674017
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847058
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034003
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23346
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450477
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687385
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947062
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232839
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548867
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900017
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292493
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733895
„(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233869
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64053
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086802
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73999
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86634
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6917
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55749
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19823
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40263
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46366
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38127
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.209723
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.347019
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.494468
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.653235
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824599
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010074
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209055
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423903
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658363
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915228
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19779
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510031
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856846
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244173
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679437
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165671
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56131
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999088
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540752
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67513
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52567
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40403
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81214
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18693
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09018
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85289
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193228
(374.91, 8.94, 338.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.329313
