¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(379.93, 7.34, 351.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301159
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.12032
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.14545
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.2753
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.24287
(379.57, 7.22, 351.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.39964
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876524
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118862
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383345
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673083
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991803
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343998
Ô(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735147
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171988
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662913
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218503
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852296
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58189
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43058
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.71272
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.41908
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.09925
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.45811
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 15.47592
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.69346
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.99844
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.17136
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.11824
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.30527
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863334
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104491
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367631
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655836
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97279
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322937
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711696
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145722
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633299
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184867
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813766
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53733
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37847
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23805
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.11603
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.57068
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.8554
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.79474
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.67427
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.90101
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.07204
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.10185
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.18178
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.60967
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850174
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090158
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351964
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638641
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953841
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301954
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68834
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11957
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603827
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151407
Ø(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.77546
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49305
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32672
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.11552
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.78588
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.07989
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.23036
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 14.1737
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.60549
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.81124
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.97725
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.08959
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.08701
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.2558
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83705
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075866
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336344
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621504
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934958
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281052
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66508
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093537
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574499
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118127
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737379
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44906
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27534
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24612
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.34851
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.62306
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.65841
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.53784
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.79417
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.7288
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.88687
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.13532
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.07886
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.14083
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.48926
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823963
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061616
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320774
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604428
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916147
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260234
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64192
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067626
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545323
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085032
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699531
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40536
Ô(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22434
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18584
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.93988
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.18607
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 13.13315
(379.57, 7.22, 351.89) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 12.89718
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.6772
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.6507
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.80081
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.23645
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.07482
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.07634
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.22669
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810915
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047412
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305259
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587413
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897409
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239503
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618868
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041842
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5163
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052128
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661917
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36197
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17373
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12606
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19122
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65662
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4455
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61536
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.60324
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.57686
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.71899
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.53041
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.15063
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.0764
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.1201
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.38979
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797908
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033256
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289797
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570462
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878747
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218864
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.595922
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01619
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487436
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019418
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624548
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31887
Ã(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1235
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06678
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1152
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.564
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34798
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55091
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.53347
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.50719
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.64132
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.26052
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.08056
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.0862
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.21809
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784945
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019151
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274396
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553582
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860168
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19832
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573091
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990671
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458736
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986908
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587425
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27609
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07368
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00803
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11737
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47236
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.234
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48905
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.46781
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.44164
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.56771
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.18727
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.09448
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.11974
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.32533
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772028
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005098
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259056
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53677
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841671
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177875
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550375
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965295
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430203
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954603
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.550554
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23363
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02425
Ã(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94978
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04774
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38173
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12142
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42962
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.40619
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.38012
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.4981
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.30611
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.12289
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.11666
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.23016
(379.57, 7.22, 351.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.6193
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75916
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991102
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24378
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520035
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823261
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15753
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527781
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940057
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401843
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922506
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513941
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19148
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97522
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89206
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9788
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29206
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0102
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37267
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.34856
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.32257
(379.57, 7.22, 351.89) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 18.43242
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.24524
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.13321
(379.57, 7.22, 351.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 21.14714
(379.57, 7.22, 351.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.77769
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746342
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977162
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22857
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503376
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80494
(379.57, 7.22, 351.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13729
