¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(405.38, 14.94, 308.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19774
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74847
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414802
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681402
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956834
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249452
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56931
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906912
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269076
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667776
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108744
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606724
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27772
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07966
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26889
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40884
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7855
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33975
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33525
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97986
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41593
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682635
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955177
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247678
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567399
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907331
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269562
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668303
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109357
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630127
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29391
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11573
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34463
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49956
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8961
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46801
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51335
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23711
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417039
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683822
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953619
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245939
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565512
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907911
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270158
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66903
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125541
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651453
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30993
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17753
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42094
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59111
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00792
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59794
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68125
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49993
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418104
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683781
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952107
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244282
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563688
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908624
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270998
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671413
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148174
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673044
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32583
«(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23846
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49794
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68358
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.121
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73218
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8511
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74412
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419136
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682432
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95063
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242717
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561903
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909509
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271939
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691875
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171056
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694897
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34156
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29854
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57554
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7769
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23531
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86597
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04999
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9919
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.44473
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.15638
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.16183
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.2269
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.39622
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420088
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681103
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949161
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241138
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560219
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910331
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280372
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712503
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194105
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717065
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35715
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35767
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65378
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87108
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35081
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00112
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24454
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24479
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.29692
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.02505
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.03336
Ã(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.06754
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.10613
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.15395
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.25952
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.39922
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421024
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679858
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947788
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239637
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558583
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90852
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29908
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733285
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217323
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739478
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37256
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41583
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73265
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96612
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46759
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13792
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42918
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52631
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.15856
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.94289
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.95392
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.9833
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.01705
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.05638
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.1514
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.28622
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 24.08093
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421906
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678607
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946502
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238173
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556998
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913626
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317935
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754219
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240747
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762153
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38781
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47294
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81207
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.062
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58554
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28336
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61946
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.81315
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.02687
Ò(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.86556
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.87936
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.90848
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.94197
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.97985
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.08157
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.21616
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 24.0177
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422762
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677451
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945222
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236801
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555485
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923666
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33689
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775329
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264353
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785099
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4029
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52896
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89212
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15871
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70471
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42846
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81758
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86213
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.90164
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.79299
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.8095
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.83839
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.87163
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.91519
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.01936
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.15087
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 24.20504
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423562
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676324
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943974
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235476
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561432
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935493
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356011
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796545
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286668
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808304
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41781
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56506
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97272
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25626
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82505
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57521
Ò(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03728
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20364
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.78271
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.7251
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.74428
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.77295
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.80596
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.85624
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.96441
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 22.09028
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 24.12551
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424335
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675267
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942843
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234202
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568553
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94716
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37523
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817961
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307634
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831793
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43249
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59282
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05391
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3546
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94659
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72368
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25866
(405.87, 15.00, 308.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55233
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.71671
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.66826
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.68363
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.7121
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.74741
(405.87, 15.00, 308.47) (441.30, 8.86, 305.20) (7.78, 2.99, 7.32) Truck 21.82198
