¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(336.22, 7.23, 330.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395102
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47228
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90958
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69584
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18031
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715337
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904303
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10745
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326354
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562878
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819115
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097633
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417837
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778518
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177755
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621979
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1485
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752969
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44517
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3119
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30569
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51127
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05289
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85782
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19495
†(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714581
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903554
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106618
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32547
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561886
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818089
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098828
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427072
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788714
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189038
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634548
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157388
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763137
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47412
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35221
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35355
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55203
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19907
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02129
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21013
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714026
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902925
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105993
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324773
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561144
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817244
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107448
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436499
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799164
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200647
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647497
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16649
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773519
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50578
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39307
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40204
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63719
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34819
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1862
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22586
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715523
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902522
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105527
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32428
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560618
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816664
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116242
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446191
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809825
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212481
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660717
ˆ(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175854
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784169
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53777
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43445
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45116
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72353
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46906
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35257
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24211
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725019
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911149
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110988
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326102
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560302
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823784
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125245
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45611
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820774
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224619
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674225
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185436
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799572
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56999
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4743
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50093
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81109
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57573
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52033
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25888
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734701
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921522
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122141
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338122
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571199
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826441
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132631
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466242
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831968
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237031
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688112
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195213
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827482
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60253
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51276
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55134
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89981
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68396
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68943
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27617
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744598
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932125
…(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133525
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350389
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581149
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823421
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129352
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465473
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836505
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24801
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702243
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209209
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855642
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63538
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55155
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61831
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98972
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81559
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7944
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29397
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754737
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942968
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145181
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362934
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588981
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829229
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126213
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462019
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832654
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243763
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702184
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216465
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883963
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66848
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59072
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69229
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08089
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9491
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88968
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31227
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765039
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954033
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157062
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373855
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597111
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83797
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123218
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458734
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829025
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239735
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69767
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223955
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912547
†(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70189
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63024
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76713
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17328
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08449
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98491
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33117
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775573
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965325
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169209
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381664
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605544
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84708
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120403
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455655
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825615
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235943
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693424
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245593
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941393
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73556
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6701
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87089
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28499
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22146
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08006
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35053
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786325
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976832
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181204
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389777
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614285
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856485
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118558
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452743
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822445
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232368
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689461
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267335
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970428
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76953
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71513
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98135
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42145
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33032
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19996
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37041
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797277
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9886
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189012
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398218
ˆ(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623318
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866231
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129117
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450015
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819386
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229029
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685698
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289168
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999676
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80375
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79707
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09372
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53554
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44016
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34167
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3908
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808438
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000573
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197111
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406871
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632648
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876344
(336.16, 7.30, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140013
