¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(365.78, 9.94, 328.70) (364.58, 1.36, 363.47) (0.81, 2.16, 0.81) Human 21.6289
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026765
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533992
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976809
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45922
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995841
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63642
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13358
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07755
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15186
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39127
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74292
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29692
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0944
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15578
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66525
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490678
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723604
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982566
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241015
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511295
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807434
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303893
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651853
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03627
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537361
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980547
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474214
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00931
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37283
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19589
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15012
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22846
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49128
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85962
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42251
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25868
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37038
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90167
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501231
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732618
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992463
£(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25392
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525404
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822921
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311861
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660632
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045987
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541047
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984638
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478781
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02322
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42787
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25936
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22406
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30664
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59291
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97927
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55613
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42772
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59179
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511825
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741583
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002305
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266943
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539645
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838555
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669598
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055915
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54505
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989081
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483739
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71033
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48381
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32388
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29935
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39344
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68725
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10187
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71494
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60172
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82023
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522459
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750494
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012092
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280081
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554017
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854334
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328311
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678757
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066054
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54937
º(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993876
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489095
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7695
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54069
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38956
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36933
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49254
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78379
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21728
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8781
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77308
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05595
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533132
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759351
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02182
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293334
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568513
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87026
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320717
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688104
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076406
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554009
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999026
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494842
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82954
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59854
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45637
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44499
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5937
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88251
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35639
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04568
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84441
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24991
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543839
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768149
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031485
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306697
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583136
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886324
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307843
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697639
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086966
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540629
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004526
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17462
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89039
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65729
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52436
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53238
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69691
º(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98348
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4884
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21788
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9185
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42781
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554582
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779067
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041086
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320175
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597886
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902531
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294239
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707365
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097737
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531515
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010382
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22832
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95211
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71705
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59352
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61457
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80221
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10119
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6237
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34465
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99547
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47167
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565355
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790788
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05062
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333758
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612756
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918876
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279902
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717275
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108715
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543744
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01659
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2827
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00957
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77773
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66382
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69694
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90969
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2281
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76234
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45965
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07531
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51902
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57616
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802544
²(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060084
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347452
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627748
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935357
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2744
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727375
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119905
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556207
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691994
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33781
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06332
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83945
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73533
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7808
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01285
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35796
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90638
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57813
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19775
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56996
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586992
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814334
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069476
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361249
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64286
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951974
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292754
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737659
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131302
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568903
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740883
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39356
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1179
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90214
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80805
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86617
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10519
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49081
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07905
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70018
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31397
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6245
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597851
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826154
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078792
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373526
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658088
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968724
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31126
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748129
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142906
Ì(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197676
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790352
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45007
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1733
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96577
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88199
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95305
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19931
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6267
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25629
(365.82, 9.94, 329.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8244
