¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (439.66, 13.97, 277.69) (432.69, 7.93, 295.81) (0.81, 2.16, 0.81) Human 5.151353
(439.79, 13.99, 278.42) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 17.60166
(439.79, 13.99, 278.42) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 17.95289
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717087
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936375
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174407
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433636
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710046
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011923
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34399
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711187
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117347
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570134
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083236
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665178
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31885
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7999
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68851
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72154
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99178
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63392
(439.79, 13.99, 278.42) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 17.63588
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95683
(439.79, 13.99, 278.42) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 18.03599
(439.79, 13.99, 278.42) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 17.87483
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712452
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931352
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16895
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427683
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702893
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00408
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335563
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701713
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106812
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558179
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070245
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649496
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30093
Ò(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.049
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66922
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70204
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95572
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59345
(439.79, 13.99, 278.42) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 17.67319
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04859
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707864
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926381
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163548
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421284
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695841
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996349
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327254
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692379
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096435
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546407
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057438
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634053
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28329
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02865
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65043
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68297
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93184
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55352
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61558
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14244
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703323
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921463
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158203
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41492
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68889
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988729
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319063
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683185
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086214
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534817
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044814
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61885
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26592
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00863
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86669
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66438
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90967
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5141
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5657
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20407
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698832
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916596
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152916
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408648
³(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682044
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981224
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310991
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674131
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076153
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523724
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032372
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603889
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24883
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98894
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84287
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8193
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88807
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47525
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51652
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1399
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694389
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911785
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147688
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402473
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675301
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973835
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303041
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665221
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06625
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512841
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020117
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589168
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23203
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96957
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8195
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79354
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86703
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43696
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4681
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0767
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689997
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907029
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142519
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396392
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668664
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96656
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295214
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656455
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056508
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502126
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00805
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574693
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2155
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95053
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79658
¶(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76825
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93761
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39917
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42037
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01674
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685656
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902327
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137412
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390407
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66213
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959507
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287506
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64783
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046928
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491573
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996168
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560459
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19926
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93182
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7741
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74345
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90866
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36198
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37336
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95896
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681365
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897681
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132364
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38452
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655703
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952617
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279926
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639352
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037398
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481186
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984475
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546471
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1833
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91345
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75208
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71913
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88028
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28663
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32708
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9018
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677127
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893091
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127378
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378729
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649383
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945839
ª(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272467
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631019
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028022
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470965
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972973
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532728
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16762
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8954
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7305
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6953
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85245
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25313
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28151
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84523
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672941
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888558
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122456
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373034
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643169
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939175
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265133
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622831
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018811
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460914
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961659
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519231
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15223
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87768
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70937
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67195
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82519
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22032
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02677
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78929
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668807
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884083
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117595
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367441
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637064
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932625
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257905
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614791
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009771
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451029
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950459
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505981
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13712
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86029
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68869
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64908
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79849
ª(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18821
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98756
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73395
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664729
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879666
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112798
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361945
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631066
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926188
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250763
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606898
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000899
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441315
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938966
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492978
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1223
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84324
(439.79, 13.99, 278.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66845
