¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(400.47, 6.55, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035908
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218368
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443068
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689147
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959749
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258659
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590487
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544861
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994569
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503092
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082575
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748869
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53382
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47044
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59259
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50822
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23251
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.2152
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439604
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685347
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955559
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254018
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585321
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542618
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993733
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502139
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08147
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747598
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53932
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47701
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60052
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56502
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50446
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211972
Å(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436075
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681473
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951289
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249288
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580056
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536376
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992774
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501022
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080226
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749475
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54454
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48318
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.608
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65135
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8159
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208683
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432478
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677526
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946939
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244472
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574694
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529971
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985658
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499784
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078764
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753676
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54944
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48904
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61506
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92662
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14139
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205332
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428816
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673507
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94251
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239568
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569234
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523462
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978292
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493454
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077145
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757565
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55404
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49448
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62163
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03613
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4819
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201925
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425093
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66942
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938005
É(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234581
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563684
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516764
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970783
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484906
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074145
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76125
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55833
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49959
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62782
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80604
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83833
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198459
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421303
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665264
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933424
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229509
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558041
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509981
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96309
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476143
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068897
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763212
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56229
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5043
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58388
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65784
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194937
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417454
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661038
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928771
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224357
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552307
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50302
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955274
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467282
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063406
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756827
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56596
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50869
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53451
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59954
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93617
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191009
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413542
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656748
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924042
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219123
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546484
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49596
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947315
Ğ(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458577
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057703
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750156
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55947
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51265
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48566
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54195
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62809
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178447
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400093
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64271
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909359
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203731
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534393
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488797
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939202
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453383
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051702
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743172
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5513
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50803
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4373
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48494
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32971
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165886
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386367
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627654
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894399
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192852
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524479
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481478
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930936
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447977
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045456
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735909
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54276
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50308
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44432
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42861
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04064
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15333
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372649
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617095
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886301
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183876
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514476
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474039
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922579
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442307
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038939
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728382
Î(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53389
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50849
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4921
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44024
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76057
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.143003
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365696
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609691
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878132
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174821
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504387
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466483
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915864
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436438
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032192
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720533
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5247
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51325
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54055
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49647
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80345
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136784
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358893
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602219
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869894
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16569
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494215
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458802
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91054
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430402
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025226
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712469
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51518
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51739
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58973
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5536
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07589
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93201
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.130511
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352033
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594687
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861585
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156486
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483963
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450855
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905019
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424106
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018013
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70406
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50532
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52092
Æ(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63969
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6116
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35826
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124186
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345116
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587092
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853212
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147211
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473631
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437846
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899354
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417639
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010573
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695416
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49697
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52383
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69032
(402.35, 6.75, 359.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78304
