¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.94, 14.18, 244.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920901
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51976
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03186
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80141
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.96125
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69763
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589056
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795552
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019148
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261977
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526188
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8108
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128536
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475099
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853138
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273226
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730033
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240923
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799985
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43301
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15943
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97988
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91369
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99334
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17985
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51507
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0077
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7689
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8978
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61345
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591164
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797825
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021613
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264657
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529399
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814392
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132485
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47977
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858361
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27909
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736157
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247704
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806535
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44073
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16814
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9896
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9238
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0003
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18308
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51196
Ÿ(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98557
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73239
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.83428
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.53335
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593344
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800178
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024162
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267428
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532495
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818094
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136558
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484611
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863765
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285163
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742558
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254764
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813478
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44888
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17708
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99992
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93445
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00688
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18756
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51042
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96546
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69789
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7741
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.45728
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595596
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802607
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026795
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270291
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53562
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821906
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14075
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489621
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869352
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291449
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749235
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261344
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.82081
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45745
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18654
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01086
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94299
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01448
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19328
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51045
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94735
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66589
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7172
¦(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.3721
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59792
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805114
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029512
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273246
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538844
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825825
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145061
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494802
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875118
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297944
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756188
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268196
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828535
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46646
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19654
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0224
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95229
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02308
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20025
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51373
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93124
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63637
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66674
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.28602
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600316
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807698
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032312
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276291
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542167
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829853
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149492
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50015
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881064
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304649
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763414
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27539
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836647
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4759
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20706
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75251
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73605
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81189
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5225
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51313
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91712
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60932
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62634
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20416
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602782
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810359
Æ(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035197
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279428
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545589
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83399
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154042
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50567
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887192
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311543
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770917
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282933
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845154
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1426
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91388
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7655
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7511
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82021
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.037
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25442
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90499
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58472
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58887
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.12646
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60532
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813102
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038165
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282654
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549111
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838234
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158712
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511356
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893498
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318569
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778697
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430821
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46961
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14951
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92576
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77916
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76702
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82961
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04389
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27012
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44412
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56256
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54679
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05467
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607929
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815921
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041214
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285972
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552731
è(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842584
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163499
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51721
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899986
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325797
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346437
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880605
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48165
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16288
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93826
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79357
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78376
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84018
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04377
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26998
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72755
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63385
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50555
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98858
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610608
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818816
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044346
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289378
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556449
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847042
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168403
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522953
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906651
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877559
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356288
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89164
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4941
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17706
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95139
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80866
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80132
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85186
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04522
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27165
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71539
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41834
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46733
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.92639
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613355
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821788
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04756
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292873
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560264
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851605
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173424
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528504
†(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433838
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885055
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366466
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90304
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50698
(402.49, 14.19, 244.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19169
