¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2612
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218493
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498632
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806591
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152801
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087763
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55915
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083965
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661042
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31854
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08513
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01396
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0616
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23771
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63345
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18314
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07143
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84713
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.74131
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.78713
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76216
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74205
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.72679
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71637
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.118874
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.302653
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502453
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718175
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951879
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20676
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485771
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7927
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13852
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071968
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541425
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0638
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638184
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29242
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0548
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97827
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00977
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17605
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64311
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05204
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92638
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3254
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.13597
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.72392
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69905
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67904
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66387
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65352
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111092
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294315
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493813
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708447
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941296
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195204
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473105
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779295
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124445
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508318
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523938
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044015
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615681
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26673
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02499
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93682
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95902
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11568
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58329
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96494
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7871
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55781
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13476
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103422
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286443
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485297
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698867
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930872
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183825
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460634
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766654
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110576
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492867
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506703
“(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024513
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593648
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2415
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99562
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89368
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90925
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06682
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52476
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91421
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73131
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16434
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98773
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.81504
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49098
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.47201
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.45765
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44787
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095866
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278683
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476656
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689432
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920609
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172623
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448359
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754324
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096914
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477649
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90318
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005404
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571977
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21677
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96676
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85131
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86056
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01983
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46746
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86615
(419.14, 14.86, 246.73) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 16.88911
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69885
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84329
(419.14, 14.86, 246.73) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 16.61376
(419.14, 14.86, 246.73) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 16.59983
(419.14, 14.86, 246.73) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 16.58915
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40205
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088421
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271038
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468087
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680142
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910508
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161599
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436319
ı(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74218
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08346
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462666
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887068
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986675
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55075
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19251
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93831
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80968
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81285
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97382
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4114
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82069
(419.14, 14.86, 246.73) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 16.83983
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0642
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71364
(419.14, 14.86, 246.73) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 17.05924
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36094
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081197
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263507
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459653
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900567
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150752
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424892
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730221
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070216
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447918
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871205
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968263
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529895
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16873
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91038
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7688
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76616
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9288
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35657
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77781
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71246
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96279
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69262
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.36713
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.34836
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.33415
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32451
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074321
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256092
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451355
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662007
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890789
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140085
õ(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413654
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718449
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05718
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433407
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855601
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330137
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508044
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14538
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87938
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72869
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72043
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88472
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30294
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73753
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95932
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86542
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6388
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.4267
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.56458
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69026
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67526
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.79926
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06755
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248792
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443192
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653162
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881173
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129597
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402602
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706864
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044353
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419131
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840255
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312832
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482334
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11724
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84844
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68933
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67572
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84161
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2505
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69977
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21487
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77197
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39343
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060887
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241608
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435165
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644465
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871721
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119287
õ(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391737
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695466
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031737
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405091
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825166
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295823
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826324
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0884
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82263
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65895
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63797
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79945
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19927
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67966
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51731
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68236
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15624
(419.14, 14.86, 246.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054333
