¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(408.87, 14.28, 243.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59108
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594118
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973773
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395086
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811985
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239121
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734098
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28724
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90477
(408.93, 14.30, 243.68) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.069022
(408.93, 14.30, 243.68) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.057189
(408.93, 14.30, 243.68) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.136386
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.90155
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.88092
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.86247
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.8462
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83208
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82011
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81028
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80256
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79695
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79346
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.05405
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.05479
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170021
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404633
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659151
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938135
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250912
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59476
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974439
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395807
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84677
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297994
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798244
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35736
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86267
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.97132
(408.93, 14.30, 243.68) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 5.15522
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.91893
î(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.89609
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.87547
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.85703
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.84077
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82666
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.8147
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80487
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79715
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79155
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78806
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.03161
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.03236
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168329
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402802
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657154
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938678
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251513
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595365
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975143
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396616
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845078
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294665
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794425
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35309
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87267
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.96797
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.94065
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.91559
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.89276
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.87214
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.85371
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83746
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82336
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.8114
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80157
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79386
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78826
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78477
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.01179
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.01254
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1667
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401021
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655229
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939231
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252097
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59605
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975883
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397429
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842277
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291549
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790951
ñ(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34922
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88368
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.96676
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.93944
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.91438
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.89156
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.87094
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.85252
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83626
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82217
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81021
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80038
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79267
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78708
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78359
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.10213
(408.93, 14.30, 243.68) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.11788
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165078
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399294
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65403
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939824
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252752
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596786
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976662
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3983
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839723
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28871
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787822
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36346
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89568
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.9677
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.94038
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.91531
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.89249
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.87187
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.85344
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83719
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82308
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81113
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.8013
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79359
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78799
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.7845
(408.93, 14.30, 243.68) (377.95, 8.79, 249.09) (1.36, 1.29, 1.33) Tools 14.6422
(408.93, 14.30, 243.68) (377.95, 8.79, 249.09) (1.36, 1.29, 1.33) Tools 14.64325
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163544
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397643
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654613
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940425
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253419
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597513
ô(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977475
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396249
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837471
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286233
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785007
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37791
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90873
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.97077
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.94345
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.91838
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.89554
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.87492
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.85649
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.84022
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82612
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81416
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80432
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79661
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79101
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.78752
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.20797
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.20891
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162041
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396012
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65518
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941093
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254098
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598261
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978324
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393402
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835464
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283969
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782534
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3926
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92273
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.976
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.94866
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.92358
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.90073
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.88009
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.86165
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.84538
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83127
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.8193
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80946
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80174
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79614
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79265
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.22344
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.22437
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160623
ğ(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394455
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655785
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94174
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254846
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599058
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979238
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390668
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833729
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282064
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780367
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40744
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93776
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.98338
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.95602
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.93092
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.90806
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.88741
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.86895
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.85266
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83854
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82656
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81671
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80899
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80338
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.79988
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.24152
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.24246
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159235
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394277
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656429
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942451
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255604
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599931
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980156
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388073
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832232
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280459
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780234
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42244
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95382
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.99292
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.96553
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.94041
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.91752
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.89685
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.87838
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.86208
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.84794
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.83595
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.82609
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81836
ë(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.81274
(408.93, 14.30, 243.68) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.80924
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.26224
(408.93, 14.30, 243.68) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 13.26317
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157928
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39484
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657109
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943141
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2564
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600792
(408.93, 14.30, 243.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980625
