¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(358.57, 7.06, 353.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859708
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84831
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65156
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5859
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68601
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00013
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59694
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57833
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74614
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41763
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782241
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990932
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216548
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461078
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727023
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017266
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335133
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684755
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070994
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499873
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978735
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516751
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12546
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81956
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61834
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54704
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64004
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9448
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52917
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49332
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52734
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23944
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774542
…(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982665
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207555
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451339
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71643
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005672
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322425
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670724
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055483
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482634
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959446
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495028
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10078
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79137
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58571
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50892
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59494
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89055
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46277
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41012
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38874
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06707
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766969
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974484
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198722
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44175
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705982
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994258
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30993
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656946
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040246
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465662
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940467
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473633
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07652
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76361
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55369
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47151
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54025
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82945
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38084
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32867
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3098
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89871
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759491
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966443
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190015
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43231
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695735
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983042
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297583
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643387
€(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025245
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448987
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921787
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452645
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05271
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73638
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52223
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43482
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49026
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76397
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25138
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89632
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01937
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52284
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53681
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752166
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958506
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181459
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42301
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685596
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971962
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285492
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630065
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0105
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432564
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903456
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431995
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02929
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7096
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49131
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39876
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44984
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69976
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12474
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50859
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62634
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00362
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5171
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744956
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9507
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172994
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413878
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675674
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96113
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273566
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616948
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996006
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416474
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885433
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4117
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00632
†(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68333
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46104
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3634
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41034
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63679
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00087
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43608
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2159
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47519
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50108
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737806
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94305
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164728
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404879
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665881
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950452
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261885
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604056
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981752
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400651
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86777
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391809
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983749
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65757
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43131
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32877
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37176
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57505
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91473
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36643
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76795
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87308
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48878
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730824
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935494
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156571
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396064
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656267
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939952
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250385
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591442
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967763
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385115
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850396
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372277
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961627
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63227
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40216
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29477
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33408
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51449
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85512
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29957
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29257
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45229
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48009
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723948
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928086
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148576
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387374
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646826
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929624
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239087
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579009
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954029
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369856
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833332
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3531
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939908
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60747
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37357
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2615
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29732
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45979
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79718
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23548
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22085
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01163
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8619
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717203
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920793
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140712
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37883
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637526
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919519
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227986
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56678
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940572
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354837
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816598
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334261
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918615
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58317
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34556
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2289
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26147
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41731
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.45158
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.39387
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.35174
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.31693
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.28724
¬(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.26172
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.24
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.2215
(357.79, 7.03, 354.21) (345.55, 1.07, 375.28) (0.81, 2.16, 0.81) Human 11.27807
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710558
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913667
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132942
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370458
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62842
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909574
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217107
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55481
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927325
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340164
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800179
(357.79, 7.03, 354.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315839
