¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425185
 (412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013211
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437751
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896643
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370131
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887449
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45074
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09847
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94125
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97492
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55419
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84829
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51121
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11594
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.39534
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.37387
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.35603
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.34179
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33115
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.3241
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.01453
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.32063
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.32429
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33153
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.34235
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682867
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968968
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283755
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629919
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012279
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436672
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891804
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364764
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884974
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44799
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09718
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92831
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97666
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54077
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88132
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96566
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94073
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.91898
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.90039
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.88492
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87259
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86336
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.85723
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.85419
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.85425
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.8574
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86364
™(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.87298
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679641
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968151
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282872
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628939
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011194
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435488
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887014
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359446
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88265
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44536
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09597
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9152
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93179
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52529
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8389
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.46739
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.44413
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.42414
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.40739
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.39387
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38356
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37646
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37254
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37183
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37431
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.37998
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.38885
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.40093
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676344
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965979
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281882
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627833
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009979
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43414
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882287
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354132
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880435
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44287
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09488
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90193
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90784
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51876
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79685
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66199
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.27097
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.25036
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.23316
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21934
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.2089
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20182
˜(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.1981
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19773
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20072
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.20706
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21677
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.22985
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672958
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962256
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279263
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626658
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008663
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432666
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877547
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348885
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875111
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44054
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09382
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88847
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89381
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47496
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75522
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75533
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82249
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.16783
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.15016
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.13606
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.12552
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11852
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11505
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11511
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11871
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.12584
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.13651
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.15075
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669465
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958447
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275073
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62346
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007195
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431022
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872859
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343673
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869287
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4384
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09285
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87486
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87944
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41458
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74423
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85108
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93099
‘(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.19231
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.17418
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15982
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14922
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14235
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13922
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13982
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14415
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15222
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16403
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1796
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665887
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954531
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270786
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618721
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003258
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429294
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868196
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3385
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863497
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43634
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09195
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86112
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86472
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35323
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82529
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94917
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04233
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71252
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662205
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950532
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266386
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613858
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997878
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424458
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863601
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333378
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857752
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43444
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09115
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84721
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8497
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29097
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90777
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89915
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15647
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69637
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658481
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946428
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261885
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608903
„(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992389
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418318
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859048
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32829
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852078
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43267
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09039
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84062
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8343
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22783
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99166
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84006
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12219
(412.74, 7.09, 361.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67908
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13859
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375633
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633067
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913581
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213354
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539979
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909343
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321655
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781082
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248058
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699061
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2724
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9201
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61333
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28595
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01675
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34832
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61978
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32701
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43472
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54726
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66469
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78721
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89658
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00896
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12632
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24878
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37652
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140974
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378246
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635911
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916675
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219923
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547213
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917095
(412.39, 7.09, 362.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33023
