¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì(419.57, 13.81, 324.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252825
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2134
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335061
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580259
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846158
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141485
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465649
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827044
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228893
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676023
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176427
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738796
 (419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37926
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10231
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90806
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97413
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25565
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83148
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81189
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93033
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314957
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558464
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822562
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114704
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436262
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793807
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192019
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634893
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130269
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686222
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31938
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03733
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83314
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87593
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13458
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6811
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62276
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12715
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295018
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536853
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799184
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088149
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407133
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760853
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155484
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59416
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08458
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63422
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2602
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9732
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75927
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77899
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01531
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53324
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43942
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87804
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41933
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275247
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51543
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776025
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061823
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378264
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728192
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119283
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553821
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.039365
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.582811
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20171
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90993
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68644
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68331
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89782
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38797
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25951
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64601
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08076
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255642
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494195
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753032
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035722
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349654
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695822
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083422
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513882
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99462
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532575
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14391
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84708
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61464
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58888
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78208
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24514
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08297
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42274
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.751
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23621
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47315
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730171
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009856
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321311
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663745
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047902
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474342
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.950347
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482916
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08681
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78066
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54387
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49568
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6681
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10472
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90974
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20417
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44021
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216949
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452296
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707523
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984222
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293231
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632409
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012726
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435205
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906549
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433829
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03039
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71506
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47412
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40373
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55583
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96668
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73977
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99017
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.11863
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197862
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431637
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685094
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958826
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265422
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601832
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977897
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396474
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863228
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385319
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.974663
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65029
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40538
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.313
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44528
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.831
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.573
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78066
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8053
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178948
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411171
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662881
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934541
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237883
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571563
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943412
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358145
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820382
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337381
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919619
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58634
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33765
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2235
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33641
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69763
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39845
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57508
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50982
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160213
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390903
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64089
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910815
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210611
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541603
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909279
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320221
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778013
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29002
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86526
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52351
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2709
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13521
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23155
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56655
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22697
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37323
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22927
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90279
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141655
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370833
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619117
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887344
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183614
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511954
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875494
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282705
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736121
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243229
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811583
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46228
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20514
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05319
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13299
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43771
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05901
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17559
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94293
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56408
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123276
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350962
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597567
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864131
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15689
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482616
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842061
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245598
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694706
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19701
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.758586
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40187
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14037
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97343
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03599
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31259
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90212
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98265
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66306
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.23573
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105079
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331291
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576241
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841176
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130443
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453593
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80902
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208899
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653769
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151361
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706909
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34228
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07656
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89482
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94056
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1903
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74824
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79388
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39001
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.91329
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087064
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311822
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55514
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818479
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104272
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424884
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777391
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17261
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61331
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106122
(419.71, 13.84, 324.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656052
