¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.37, 14.76, 307.61) (415.90, 8.79, 310.82) (0.81, 2.16, 0.81) Human 4.465346
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552764
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18103
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85326
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59759
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25012
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79802
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 10.88527
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 10.86264
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.1156
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.09185
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.07093
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.05279
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.03744
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.09732
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.73506
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.72886
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.72514
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.7239
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.76678
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.7711
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445454
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708055
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994333
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318499
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679538
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068411
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501322
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998418
Å (395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543956
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17101
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83609
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5742
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20452
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74819
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.3088
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.67138
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.64378
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.61914
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.59741
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.57859
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.56265
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.72853
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.87772
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.87144
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 12.86768
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.93073
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.93219
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 14.93655
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442551
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704899
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990888
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311963
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670779
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058699
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498231
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99264
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535057
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16087
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81901
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55091
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16029
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69976
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.79776
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.24478
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.21609
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.19047
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.16788
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.14831
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.13174
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.63609
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.1161
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.10873
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.10431
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.10284
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.10431
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.10873
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439656
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701722
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987428
› (395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305292
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661949
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05106
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495021
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98683
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526061
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15058
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80211
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52774
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11735
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66014
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61629
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.35238
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.83819
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.81151
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.78798
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.7676
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.75034
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.18192
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.17053
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.73897
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.91025
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436728
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698499
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983937
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298532
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653123
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048093
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491699
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980976
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516953
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14025
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78535
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5047
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07574
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66385
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52387
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.11211
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.51668
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.24219
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.21856
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.44302
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.425
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.83255
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.82069
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.83657
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.88364
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433753
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695295
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980431
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292396
’ (395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647217
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045047
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488254
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975101
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507752
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12974
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76876
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48336
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05503
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66851
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44209
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25541
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.84795
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.17033
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.16436
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.18239
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.16355
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.23217
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.57699
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.58881
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 17.64043
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430794
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69208
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976906
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288542
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644323
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04187
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484748
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969215
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498459
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1192
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75237
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46463
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06011
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67407
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41534
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22321
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.12888
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.10225
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.16599
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 19.0016
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.52094
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.50423
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.49116
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.4817
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.48672
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427825
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688842
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973372
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286352
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641427
ú(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038626
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481117
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963317
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490494
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1085
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73609
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4646
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06598
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6806
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.07909
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18611
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.06437
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.03784
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.16759
(395.81, 14.76, 307.72) (433.47, 8.16, 300.64) (0.81, 2.16, 0.81) Human 24.15929
(395.81, 14.76, 307.72) (433.47, 8.16, 300.64) (0.81, 2.16, 0.81) Human 24.13343
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.65332
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.64081
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 18.63195
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424831
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685579
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969805
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285126
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638399
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035245
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477357
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957361
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483803
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09664
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71998
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47927
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07269
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68801
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.01815
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.07304
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.00348
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.97705
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 15.99353
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421811
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682301
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968137
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283869
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635301
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031793
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473477
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951382
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477098
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08253
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70405
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48145
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08024
Á(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69636
(395.81, 14.76, 307.72) (426.17, 13.51, 302.65) (8.74, 12.07, 17.79) Truck 16.1105
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01519
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47113
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74919
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418813
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67904
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966949
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282556
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632066
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028253
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469519
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945395
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470352
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06857
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71224
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47878
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08863
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70566
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30189
(395.81, 14.76, 307.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86699
