¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.011642
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.580892
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20359
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61811
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52081
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5366
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72458
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1185
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76237
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76829
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89685
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00885
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.94818
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.94141
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.93737
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.93604
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.93743
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496255
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699269
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914876
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147654
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400805
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678124
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980706
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313363
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676822
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081627
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534369
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.026401
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57481
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19693
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90674
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50786
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52128
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69773
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07663
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73545
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69221
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87318
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03976
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.03355
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.02946
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.02811
(401.67, 14.14, 245.99) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.02949
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496152
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699157
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914287
ø(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147015
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40012
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677532
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979932
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312512
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674648
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079879
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532413
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021337
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569097
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19068
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89958
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49541
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50676
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66756
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03598
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68122
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61846
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92438
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07454
(401.67, 14.14, 245.99) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.50483
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.50738
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.03402
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 14.9424
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.04045
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496119
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699121
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913803
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146489
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399712
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676961
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979307
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311822
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672966
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078339
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530261
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016597
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56375
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18485
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8929
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48358
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49302
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63466
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99662
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62318
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54693
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97874
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12435
(401.67, 14.14, 245.99) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.41681
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.19375
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.07195
ê(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.02804
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.19099
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496155
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69881
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913423
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146076
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399424
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676527
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978829
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311297
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671769
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077007
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52632
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012185
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558773
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17945
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8867
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70586
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48005
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60281
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9585
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56692
(401.67, 14.14, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.65493
(401.67, 14.14, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.63706
(401.67, 14.14, 245.99) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.85251
(401.67, 14.14, 245.99) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.50217
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.20974
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.11302
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.18138
(401.67, 14.14, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.90866
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496262
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698554
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913146
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145776
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399254
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676227
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9785
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310822
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670759
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075886
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522668
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0081
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554164
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17446
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88041
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69921
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4679
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57829
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92165
(401.67, 14.14, 245.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51235
(401.67, 14.14, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.39443
  (401.67, 14.14, 245.99) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.37686
(401.67, 14.14, 245.99) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 16.73314
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.49148
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.25457
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.19295
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.34095
(401.67, 14.14, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.64359
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.489399
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.46166
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.440263
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.419959
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.400683
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.382423
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.365169
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.348908
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.333593
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.319246
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.305821
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.293322
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.281734
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.271037
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.261238
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.252295
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.244239
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.237007
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.230647
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.225137
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.220457
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.216633
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.213608
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.215716
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.25085
(401.67, 14.14, 245.99) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.34033
(401.67, 14.14, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.80205
(401.67, 14.14, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.68942
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.369103
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.346887
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.325726
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.305612
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.286514
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.268415
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.25129
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.235126
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.219903
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.205614
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.192223
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.179749
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.168137
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.157419
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.147545
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.138536
š (401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.130363
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.123026
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.116518
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.110834
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.105967
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.1019
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.09865
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.099017
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.113533
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.146963
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.215876
(401.67, 14.14, 245.99) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 15.76604
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.305354
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.283359
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.26242
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.242504
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.223592
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.205668
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.188712
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.172694
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.157609
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.143442
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.130165
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.117783
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.10627
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.095617
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.085813
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.076846
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.068717
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.06141
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.054917
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.049232
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.04435
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.040269
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.036976
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.037027
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.048057
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.072171
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.114143
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.190472
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.26348
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.241647
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.220852
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.201075
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.182297
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.164496
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.147645
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.131739
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.116753
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.10267
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.089482
Ÿ (401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.077165
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.065711
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.055114
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.045361
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.036436
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.028338
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.021052
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.014573
(401.67, 14.14, 245.99) (384.71, 8.05, 257.45) (0.81, 2.16, 0.81) Human 4.008896
