¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(372.79, 9.69, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85481
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354891
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869821
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470938
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16804
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9782
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95372
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1537
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62474
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46762
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62728
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3472
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88428
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824464
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150208
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510203
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90994
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360795
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876488
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475143
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17286
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98384
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96562
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15536
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62584
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47117
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25933
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91119
È(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78411
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825799
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151677
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511828
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911777
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366352
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882759
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478752
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17705
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98872
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97936
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17197
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52439
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2732
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3723
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92606
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7295
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826934
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152925
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513178
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913285
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371492
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888607
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481773
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18057
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99734
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98297
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37241
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54471
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2317
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37885
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.93859
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82781
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153917
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514293
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916962
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37628
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894031
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484234
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13039
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38571
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10056
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20179
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54641
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23366
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38359
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94873
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64619
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828475
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154673
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515119
š(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920865
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38068
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741352
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974998
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456459
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20362
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10292
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20332
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54666
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2337
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3865
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9565
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35507
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828964
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155213
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515714
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669636
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913271
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278471
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826049
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.457471
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20526
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10432
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20369
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54548
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23184
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38758
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96187
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37803
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829201
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851723
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087274
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375851
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797978
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278929
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826453
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.457935
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20616
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10476
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20289
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54287
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22808
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38685
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96486
(372.35, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39962
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222841
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487977
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778078
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096803
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448493
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836413
ƒ(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312771
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86189
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490637
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23189
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12984
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10145
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83347
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219686
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484485
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774299
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092631
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44389
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829006
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291014
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837055
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46207
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20011
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09216
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9382
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61066
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216451
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480973
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770399
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088346
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434882
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821477
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278383
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812007
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433262
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16801
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00552
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80674
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38959
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213141
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47735
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766456
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082233
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425737
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813715
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26965
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786773
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404243
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13552
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89395
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67811
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209782
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473702
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762436
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07394
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416534
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805797
‡(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260752
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773835
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375056
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10267
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78458
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55217
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206371
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469973
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755188
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065545
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407322
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797725
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251655
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763557
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345667
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02049
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67741
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42891
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202891
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465168
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747557
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057146
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398053
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789467
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242394
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753059
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33311
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928134
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57231
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30823
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19935
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458181
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739884
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048701
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388759
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781074
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232967
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742378
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321432
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868772
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46929
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19011
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193758
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451132
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732193
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040264
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379419
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772544
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22336
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731496
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316179
ƒ(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850822
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37945
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07448
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187263
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444062
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724446
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031753
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370025
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763825
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213548
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720422
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310611
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833209
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35989
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9613
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180759
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436976
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716681
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02325
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360602
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754951
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2036
(372.12, 9.70, 318.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712264
