¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(365.44, 9.83, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373006
Ø(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.12022
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.31109
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449387
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659707
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888105
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136958
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409079
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734089
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100195
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451509
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019761
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576805
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149085
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770798
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29087
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83781
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52564
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24672
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.07236
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.91552
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.87602
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.01803
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.43774
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86724
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98063
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455701
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666551
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895547
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145082
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417978
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741853
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108858
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461468
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007895
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576337
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126109
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760119
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29168
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83468
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53549
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25687
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.09283
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.93876
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.90069
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.06659
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17912
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98194
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11991
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462059
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673444
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903047
¼(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153265
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426944
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749561
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117464
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471596
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994998
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576105
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.102735
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749876
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29329
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83204
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54633
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26774
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.1145
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.96337
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.93373
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.11706
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26834
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10052
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26406
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468462
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680387
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910599
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16151
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435977
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757215
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126008
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481888
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981082
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576113
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078962
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740062
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29569
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82988
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55814
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27935
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.13738
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.98895
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.97219
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76802
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36225
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22303
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41319
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474909
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687378
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918205
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169812
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445076
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764814
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134493
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492347
¤(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966162
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57636
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054812
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73068
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29353
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82822
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55765
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29169
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.16148
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.01465
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87276
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48216
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34957
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56746
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481398
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694415
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925861
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178174
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454239
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772353
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142913
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502972
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95025
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576842
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050795
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721725
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28349
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82703
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5563
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30476
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.18681
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.04174
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44171
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96108
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60561
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4803
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72691
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487927
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701497
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933568
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186587
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463465
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77983
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151263
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513759
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933367
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577564
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0516
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713202
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27392
¢(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82633
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5555
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31856
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.21337
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21854
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52556
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04837
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7328
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61523
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89177
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494497
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708624
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941324
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195059
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472751
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787246
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159546
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52471
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915519
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.578522
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052671
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705104
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26484
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82612
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55526
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33311
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07046
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29732
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61154
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13812
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85429
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75452
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06218
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501107
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715796
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949128
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203585
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482098
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794597
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167758
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535823
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927565
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57972
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054008
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697437
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25624
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82639
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55557
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34839
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12694
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36052
¨(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69972
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23046
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97382
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89824
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23825
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507753
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723008
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95698
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21216
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491503
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801882
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175897
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547099
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940088
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581153
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05561
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690197
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24812
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82715
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55644
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36441
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18458
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41958
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79009
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32538
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09698
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04653
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42016
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514437
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730261
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964875
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220786
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500966
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809097
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183959
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558535
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95279
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582824
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057476
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683384
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24048
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82839
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55786
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16881
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24341
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48004
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88273
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42288
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20489
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19946
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6081
œ(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521158
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737555
(365.58, 9.98, 327.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972817
