¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(349.58, 6.98, 363.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82478
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96566
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24932
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205567
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473055
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766022
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090113
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444934
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400849
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883879
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424533
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03738
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71906
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5008
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43257
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51005
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46793
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21138
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00027
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31997
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91966
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.89605
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87733
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86348
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85448
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85034
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85104
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85659
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86699
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.88225
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.90239
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211074
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479079
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772635
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096179
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453117
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40975
Œ(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890974
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432595
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04654
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73476
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51892
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46774
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61466
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52892
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24405
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03652
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38941
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66333
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.63983
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62117
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60733
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.5983
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59407
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59463
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59999
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.61015
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.62513
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64492
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216514
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485027
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779165
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102703
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461213
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415956
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897955
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440416
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05549
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75029
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53681
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50258
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69586
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55986
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27821
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0219
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45757
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.41691
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39352
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37492
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36109
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35203
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.34772
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.34815
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35333
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36326
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37796
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39744
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221877
ä(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490893
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785606
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109806
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46824
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421968
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904704
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448101
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0642
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76563
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55456
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53704
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73738
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57092
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22205
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93732
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5244
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.18002
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15673
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1382
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12439
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11529
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1109
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11121
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11622
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12594
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.14038
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15954
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227167
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496679
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79196
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116813
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475836
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427872
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911316
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455564
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07269
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77823
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57207
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57115
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74507
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50257
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14729
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85525
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57296
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23238
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502383
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798223
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123724
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483492
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433599
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917744
Ú(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462816
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08093
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78771
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58943
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59808
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70397
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42352
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0747
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77559
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61479
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237518
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508003
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804396
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130532
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491039
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439124
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923958
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469863
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08897
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79694
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61699
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5633
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66272
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33405
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0043
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69832
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65549
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242577
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513537
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810477
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137239
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498474
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444526
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93002
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476698
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09673
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80589
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59992
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52842
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62133
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24689
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91475
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62337
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6951
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247555
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518984
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81646
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143842
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016815
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449724
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935866
á(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483285
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10429
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8194
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60136
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49337
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56123
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16204
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82157
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54872
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73355
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252451
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524343
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822347
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150336
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024502
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454793
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94154
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489731
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11314
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83783
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60518
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4582
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48561
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07939
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73088
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55453
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77079
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257266
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529612
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828135
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156724
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03208
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459908
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947024
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495904
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12892
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85599
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60899
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42296
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41199
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99894
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71333
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73146
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80687
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261998
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53479
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833824
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163002
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039547
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468259
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952306
å(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50844
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14442
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87387
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61281
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42559
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34021
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96113
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87555
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76488
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84174
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266642
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539872
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839411
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169169
(349.59, 6.96, 364.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046919
