¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(346.96, 6.86, 369.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.98252
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.41084
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.41761
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4278
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.44139
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45842
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291938
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552124
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775821
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014768
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270575
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544914
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822136
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114439
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42866
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27154
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78745
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15696
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61294
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.32219
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.33646
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.31262
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.2922
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.2752
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.2616
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.25137
Ÿ(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.24452
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.24103
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.24091
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.24414
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.25075
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.26072
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.27407
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.29082
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32718
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566494
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791098
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031101
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271447
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524497
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795271
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085642
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397754
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30814
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83535
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20016
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66311
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19803
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19748
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.15927
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.13228
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.11533
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10174
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.0915
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08461
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08104
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08081
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08391
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09034
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10012
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.11324
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.12972
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362823
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581281
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792007
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012973
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248549
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500072
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769173
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057703
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367753
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34314
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87973
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24289
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70419
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39145
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46227
ˆ(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06363
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369761
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565762
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772318
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99209
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226288
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476354
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743832
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030573
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338657
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3765
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02429
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28518
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74485
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44086
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52359
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14176
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345532
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547716
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753203
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971801
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204725
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453331
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719254
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004256
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310402
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41043
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08132
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32695
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78504
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48974
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58428
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21909
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321825
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522815
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734656
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952101
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183741
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430989
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695415
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978743
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283018
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52224
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11605
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36822
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82476
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53806
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64431
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29567
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298684
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498224
ƒ(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710543
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933015
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163472
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40939
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672327
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954029
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59589
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63368
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15034
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40896
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86397
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5858
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70369
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37147
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276037
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474236
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685019
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909696
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143778
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388435
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649924
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930086
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53948
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74459
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1841
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44918
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90269
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63294
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76232
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44635
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253922
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450796
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660131
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883203
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121278
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368162
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628312
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906955
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86211
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85485
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2174
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48879
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94086
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67946
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82025
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52042
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23234
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42788
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635849
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857328
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093709
…(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34642
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607399
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884565
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11578
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96441
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25021
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52785
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97852
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72535
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87742
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59353
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211267
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405555
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612124
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832109
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066833
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317712
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586456
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863001
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2512
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07312
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28248
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56351
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01561
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7706
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93377
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66572
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190755
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383781
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589033
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807569
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040661
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289759
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55654
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842116
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28427
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12107
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31423
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59397
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05212
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81513
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98936
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73691
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170705
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362572
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566485
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78359
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015162
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262545
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527428
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850079
‚(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3146
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23727
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34542
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62395
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08806
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.859
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0441
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80705
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151167
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341891
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544546
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760293
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990286
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236032
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528342
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041934
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34206
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25509
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37608
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65339
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12337
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90216
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09796
(346.67, 6.87, 370.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87617
