¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(413.71, 13.54, 327.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.685591
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801361
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73952
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31626
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68193
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23276
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.612809
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.784746
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971009
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175296
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400014
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646282
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917296
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21691
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541445
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907725
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332863
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816571
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374135
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031511
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815254
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75623
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24819
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53361
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39083
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.618971
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.791412
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.978237
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182237
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407603
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654613
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926482
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22709
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55374
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918126
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344619
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829554
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38908
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047199
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829244
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77307
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21562
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3863
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02158
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.625205
²(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.798152
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985548
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189246
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415269
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663032
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935766
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237377
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566194
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930665
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356497
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842663
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404171
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.062988
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843296
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79003
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1963
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26801
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66472
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.631503
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804965
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.992938
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197274
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423011
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671533
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945144
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247771
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578805
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944762
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368493
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855989
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419407
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074858
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855892
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8071
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17643
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21379
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32331
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.637868
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.811851
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000407
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205406
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430827
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680119
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954616
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258271
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591573
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959037
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380604
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869801
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43479
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.08982
É(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869824
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82329
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15606
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15962
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07249
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.644298
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.818807
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007957
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213623
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.438719
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688787
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964181
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268875
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604495
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97349
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392835
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883746
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450312
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107897
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889041
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83107
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16119
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10547
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87119
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650794
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825834
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.015584
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221928
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447086
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697537
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973835
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279585
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617571
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988118
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405178
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897825
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465977
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12614
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908431
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83885
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17085
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05142
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67409
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02854
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.657353
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.832933
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023288
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.230317
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456254
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706368
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983583
¿(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290395
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630801
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002922
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420825
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912035
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481778
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144551
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927994
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84658
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18045
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99745
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48102
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65916
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.663976
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.8401
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.031069
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238791
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465516
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715278
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99342
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301307
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643906
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017899
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437697
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926379
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49772
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.16313
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947727
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8543
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19001
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94355
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29194
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30256
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67066
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.847336
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.038925
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247346
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474871
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724268
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003345
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312318
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656193
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03305
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45477
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940852
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513795
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18187
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967628
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.862
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19955
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93949
È(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17747
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14575
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.677407
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.854639
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046854
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255985
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484315
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734553
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013355
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323429
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668589
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048372
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47204
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955449
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530002
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20077
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988149
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86967
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20904
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93909
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09407
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18725
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684214
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.862009
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054857
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264705
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493851
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745023
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023451
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334636
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681099
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063864
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489507
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971386
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546342
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219831
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84938
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87726
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21848
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93841
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03044
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22898
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.691081
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.869444
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062933
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273505
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503476
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755592
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033633
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34594
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693717
Ó(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079526
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507168
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991456
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56292
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239047
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86762
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88486
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22789
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93746
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98731
(414.77, 13.51, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27115
