¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(338.63, 7.48, 336.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633877
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95766
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02895
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81774
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6318
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36963
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70816
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30947
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8037
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125183
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393055
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681143
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99278
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335347
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656699
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011368
—(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40371
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840284
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308175
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895902
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51864
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09229
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72696
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36938
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99039
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90044
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67753
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2569
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25932
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82564
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29998
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79384
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111425
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378033
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66609
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976335
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317178
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64658
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999881
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390637
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825768
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296078
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871345
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52243
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10011
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73573
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40026
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30789
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77542
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54204
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01146
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07085
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82502
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29486
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7885
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097636
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362981
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651035
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959823
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299019
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639035
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988567
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37775
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811461
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284256
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.846942
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5245
Ÿ(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10855
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74518
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4324
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25982
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70698
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41107
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87176
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63728
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92857
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29405
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78765
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083819
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347903
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635985
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94327
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280879
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63169
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977431
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365051
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797367
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272713
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8227
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49674
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1176
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75532
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46583
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21378
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65772
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2845
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73678
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22801
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45938
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24809
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79137
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069979
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332804
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620431
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92673
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262761
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622597
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966471
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352654
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783482
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261446
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798621
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46916
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12727
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76617
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48548
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19443
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61063
­(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16216
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60645
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08254
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04494
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1859
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73547
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056118
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31769
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603836
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910203
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244668
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612815
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955689
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340757
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76981
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247958
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774707
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44179
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13757
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77771
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79781
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17871
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58569
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04393
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48053
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94818
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61727
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61019
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67521
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04224
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30256
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587228
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893698
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226603
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59411
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945085
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32906
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75635
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232944
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751024
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41463
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14636
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78995
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78469
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16478
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57085
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96988
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35892
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81844
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3114
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28533
¤(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61972
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028348
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287421
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570614
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877213
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208572
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574118
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937889
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31756
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743103
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21817
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73937
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38766
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14642
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80289
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77327
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15259
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55789
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93493
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29186
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69322
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1776
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97538
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77661
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014446
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27226
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553998
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860758
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190578
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554174
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930952
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306262
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730071
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203637
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728028
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36091
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11554
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81653
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76347
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14221
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54683
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90227
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25266
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63438
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04857
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61443
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4503
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000537
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257059
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537381
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844331
±(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172624
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534279
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923425
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295164
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717255
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189347
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717001
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33436
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08492
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23135
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75535
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13359
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53766
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87194
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21591
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59562
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99912
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42868
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13903
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96024
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986623
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241857
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520769
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827017
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15459
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514438
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913538
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284267
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704655
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175301
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701747
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30804
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05455
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19513
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71922
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12677
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52273
(338.55, 7.51, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84387
