¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(403.23, 14.96, 308.65) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 12.61053
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016144
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460642
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953246
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49044
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04973
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67445
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28168
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92668
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55653
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25374
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14535
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47274
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879314
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166362
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479964
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823879
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194907
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583465
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983517
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424577
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913208
°(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45744
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01442
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61597
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21496
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88174
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51042
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20275
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16825
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28507
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863964
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14865
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460593
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802571
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176989
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554138
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951255
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388948
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873676
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4133
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97969
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55709
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14971
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80897
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46587
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15338
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19212
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67097
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84718
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855011
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137585
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445958
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783819
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155628
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525139
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919383
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35375
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834639
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36976
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94559
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49947
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08587
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73789
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42274
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13637
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21697
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01864
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44132
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845991
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12777
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435255
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772072
´(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141443
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511053
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898495
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324806
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796111
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3268
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91208
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44308
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02341
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66839
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3811
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15859
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24282
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63227
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26743
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836986
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117945
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424539
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760256
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123798
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502663
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889293
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314655
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784756
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30696
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87164
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39038
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96352
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60046
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31322
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18168
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26965
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26023
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31369
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827987
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108139
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413785
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74851
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106273
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492984
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880272
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304707
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773765
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29472
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82936
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34384
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91203
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54274
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24671
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15316
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26123
®(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90848
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57028
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818954
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098314
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40305
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736725
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088812
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473741
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871468
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295019
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763027
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28276
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78801
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29834
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86177
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48691
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18428
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08261
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17909
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68733
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24773
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809962
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088524
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392329
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723015
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071513
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454652
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862858
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285545
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752512
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27109
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74762
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2539
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81264
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43235
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13496
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01364
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09865
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56556
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07081
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.73582
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800926
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078684
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381597
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707325
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054305
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435668
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854455
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276283
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74228
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25077
¦(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70814
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21051
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76474
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37912
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09033
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96277
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01991
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51528
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89894
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69147
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791903
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068849
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370847
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69175
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037178
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416862
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835962
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267247
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73226
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21555
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66961
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16811
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71794
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32723
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04677
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9131
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94286
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46555
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72813
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76352
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782847
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059036
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360116
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676222
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020164
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398138
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815244
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25843
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722509
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18117
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63194
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12679
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67233
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27662
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00426
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86468
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8675
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41653
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56355
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16555
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773855
§(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049218
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347806
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660815
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003298
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379513
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79468
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249829
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713047
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14756
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59524
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08646
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62779
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22726
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96279
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81746
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79586
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36689
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40529
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5835
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764841
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03939
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333792
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645498
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986525
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361073
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774279
(404.45, 14.96, 308.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232353
