¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(429.75, 15.02, 249.38) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 11.76789
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303078
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670263
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083243
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537943
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.048287
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620538
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.254
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9992
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60468
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63548
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85304
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24693
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95031
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12221
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44709
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.99209
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896651
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133396
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38909
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665227
Ë(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973253
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306495
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675723
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087964
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545473
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054358
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627466
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2619
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01186
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61935
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65267
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87352
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26779
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98051
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04571
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35741
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.93584
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898385
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136039
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391383
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667736
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976972
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309941
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681163
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092724
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553113
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0605
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63451
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26993
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02462
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87589
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6702
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89431
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28924
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01129
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05178
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26999
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.88469
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90013
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138665
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393695
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670262
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980121
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313411
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686586
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097519
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560736
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066714
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641673
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28151
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03749
æ(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88645
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68792
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91541
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31123
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04255
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06041
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28091
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.83859
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901885
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141273
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396024
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67281
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983293
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316909
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691989
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102349
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566497
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073002
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648952
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29323
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05044
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8972
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70595
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93689
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33381
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06868
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07001
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30746
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.79749
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.76604
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.73819
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71523
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69711
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68383
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67537
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67173
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90365
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143862
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39837
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675375
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986488
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320432
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697371
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107217
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.572144
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079354
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656344
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30453
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06233
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90813
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89889
Ş(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95871
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35694
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07969
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09782
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45135
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.97476
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.93767
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.90553
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.87832
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85601
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905426
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14643
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400733
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678261
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989708
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32398
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701886
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112119
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577851
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085778
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.663854
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31591
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07118
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91923
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91232
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98081
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38066
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09128
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13371
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61802
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907669
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148943
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403113
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681734
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992948
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327552
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706317
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117052
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583619
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093375
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.671476
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32736
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08059
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93103
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92596
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0033
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40493
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1035
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17052
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.788
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90999
´(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151142
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40551
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685183
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99621
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331148
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710777
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122021
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589444
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103087
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679214
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33889
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09046
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94356
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94275
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11895
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41831
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11634
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20821
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07475
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912294
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153357
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407923
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688614
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999492
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334768
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715269
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12702
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595327
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112779
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68706
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3505
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10048
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95552
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95771
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13428
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42931
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12975
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24677
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0326
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914577
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155585
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41035
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692024
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002795
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33841
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719787
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132191
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601273
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122447
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695019
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36218
½(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11065
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96766
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9729
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14993
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44083
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14378
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28626
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05245
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916839
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157825
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412793
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695411
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006118
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342898
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72433
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138786
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607266
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132088
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703088
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37393
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12097
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97997
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98829
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16589
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52105
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16372
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32664
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07358
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919081
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160079
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415249
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698774
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009457
(428.99, 15.03, 249.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347578
