¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.856586
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.50944
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.36255
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.34038
ß(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.32068
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.46151
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.7693
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.89946
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.889
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.88107
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87565
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.99305
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.225
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769147
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067114
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422974
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832717
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292016
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810377
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393381
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810473
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23769
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70598
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22145
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89942
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45905
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.94225
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.94273
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85939
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.88487
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.88081
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.86531
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85234
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84191
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.83399
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.82858
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.02977
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74722
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.73458
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.72677
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.40893
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758138
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05506
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400142
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807154
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263275
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777819
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348808
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811977
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24689
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72049
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23745
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8092
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33676
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86265
ß(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.89819
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87503
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85446
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.83645
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.82099
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.80806
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.79764
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.78974
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84779
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.43113
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.44279
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.45923
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.48047
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.59837
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747027
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042917
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377122
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781448
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234344
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745054
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304276
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813705
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24876
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72638
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25297
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82759
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21492
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82459
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.37132
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.83334
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.81283
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.79487
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.76968
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.76654
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.75615
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.74827
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87911
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.79349
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73589
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03069
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354004
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755543
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20524
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712086
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259771
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815825
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25109
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72896
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25578
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83951
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0936
Ö(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7865
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.14659
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.79441
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.77394
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.75603
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.74064
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.72777
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.71741
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.78046
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.50649
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.9945
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724646
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018402
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340506
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729508
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175964
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674858
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215345
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818351
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25386
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73197
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25915
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87007
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02522
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74839
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.08022
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.93021
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.73777
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.71989
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.70454
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.6917
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.68419
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.06333
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.20159
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713353
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006037
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326915
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703312
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14654
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635694
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170963
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779033
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25704
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73549
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26304
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92723
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05025
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.56156
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.01383
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.8464
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.70815
É(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.73852
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.77153
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.80865
(413.74, 14.37, 246.65) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.2074
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.41496
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701989
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993608
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313233
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676962
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116941
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596565
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126698
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728511
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26068
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73948
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26744
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98515
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07421
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.30387
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.94744
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.76269
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.78601
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69198
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60809
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.81259
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.73009
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.63484
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690577
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981136
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299526
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650487
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087242
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557507
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0825
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678108
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26477
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74394
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30049
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04377
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09704
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.05785
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.88108
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.6791
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.43239
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.33609
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.24432
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.157
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.00126
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.86147
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679108
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968576
Ï(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285758
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634718
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056635
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51851
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038395
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627899
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26925
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74889
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35258
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10313
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11872
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.8228
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.78337
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74996
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.71938
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69159
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66658
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64431
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.62477
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.60793
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59378
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.58231
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.5735
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.56734
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.56384
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.56297
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668983
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956481
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27192
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619459
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021969
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47958
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994437
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577845
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24429
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75432
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40529
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1632
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13927
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.59811
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.55969
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.5269
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.49689
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46964
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.44511
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.42328
(413.74, 14.37, 246.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40413
