¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128944
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.67161
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.02427
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914712
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152731
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409817
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688706
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994971
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333169
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707314
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123358
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595814
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123963
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.717004
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39467
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19317
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97692
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12958
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56662
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25067
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.59905
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.53897
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.51916
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.30249
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.28349
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.45819
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.78641
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.97516
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.22846
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.53906
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.9851
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916347
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15451
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410851
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689836
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996352
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334692
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709004
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12524
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600466
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127817
á(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721391
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3997
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20085
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14929
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13463
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58073
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27257
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.14288
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.06444
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.03013
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.82517
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.80555
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.83221
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.62663
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.82752
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.0916
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.49575
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.49813
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917975
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156281
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411892
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690978
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997737
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336222
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7107
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127131
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.605082
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.131688
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725793
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40471
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20849
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1583
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13966
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59465
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29471
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.525
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.7091
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.65209
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.38247
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.36217
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.33109
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.47356
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.686
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.0441
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.04274
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.0451
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9196
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157276
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412946
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692129
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999129
á(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337759
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712403
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129321
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609663
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135576
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730216
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40974
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21608
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16726
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26552
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60849
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31703
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54699
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.23756
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.15925
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.9778
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.95677
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.17211
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.32699
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.63385
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.62853
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.62703
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.62935
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921217
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158252
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414009
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693292
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000527
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339302
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714115
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133361
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61421
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13948
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734659
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41479
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22363
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17616
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27227
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62224
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33961
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56879
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34894
(325.82, 7.22, 389.56) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 24.80253
(325.82, 7.22, 389.56) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 24.28008
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.59319
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.02005
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.2692
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.25964
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.25403
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.25237
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.25466
Â(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922828
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159235
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415082
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694465
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001929
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340851
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715832
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137367
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617935
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143395
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739118
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41986
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23113
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18424
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27904
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59813
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36239
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59042
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37744
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.41964
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.46785
(325.82, 7.22, 389.56) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 24.70601
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.95495
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.94084
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.93084
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.92492
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.92308
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.92533
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924433
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160228
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416163
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695648
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003339
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342405
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717557
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141339
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621417
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147326
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743592
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42495
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23858
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19063
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28583
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61018
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3835
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61182
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4057
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.82517
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.99091
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.67052
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.64615
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.64411
(325.82, 7.22, 389.56) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.64629
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92596
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16123
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417255
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696844
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004755
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343966
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719288
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145277
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62491
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151275
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.748081
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43038
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24598
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19699
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29265
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62214
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31024
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63305
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43371
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.32302
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.54271
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.97808
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926888
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162238
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418354
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698044
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006171
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345531
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721025
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149179
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628413
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15523
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752585
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43668
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25333
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20335
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29948
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.634
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31816
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6541
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46147
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.19128
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.07062
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.35795
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927825
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163255
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419463
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699326
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007595
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347104
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722767
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153046
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631927
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159199
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757082
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44294
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26062
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20969
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30633
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64576
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32611
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35813
(325.82, 7.22, 389.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48897
(325.82, 7.22, 389.56) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.82869
