¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480248
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730413
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951618
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199803
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472075
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770741
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097578
–(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454637
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851134
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845925
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362453
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945113
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60578
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32008
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14175
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1617
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31974
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65689
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02566
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.60002
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.57304
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.55081
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.53204
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.51673
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.50485
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4964
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.156172
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335169
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524278
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728445
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949486
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195961
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467874
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766126
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093428
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450042
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381159
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841684
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357677
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939701
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60113
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31833
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13809
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15209
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31695
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65356
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76835
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.52772
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.87669
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.86198
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.85076
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.84304
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.8388
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.83804
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154012
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333615
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522604
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726636
˜(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947527
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192278
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463844
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7617
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089456
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445703
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377681
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8378
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353322
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934777
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59551
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31728
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13686
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14332
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31528
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65154
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73788
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.45942
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.46106
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.3813
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.01934
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.90321
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.88984
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93602
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151952
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3322
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521081
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724991
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945745
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188736
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459991
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757468
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085113
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441617
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374529
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834291
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349379
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930309
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59042
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31693
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13645
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13538
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31471
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65084
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70986
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.39503
(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.08765
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66846
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.19723
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.07317
(378.42, 14.82, 274.87) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.15787
‹(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150179
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330925
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519707
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723507
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944137
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18529
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456313
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753428
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080656
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959206
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371718
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831157
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34584
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926308
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58587
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31727
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13684
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12827
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25416
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65149
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68422
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.3345
(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 18.73979
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.44724
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4235
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.40418
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.38925
(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.00324
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.148738
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329688
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518482
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722184
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942704
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182155
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452808
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74958
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076412
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956961
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36924
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828358
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342718
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922793
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58184
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31829
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13803
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.122
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12428
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.87863
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66098
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.27775
(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 18.63047
›(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 19.00924
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35048
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33127
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31645
(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 18.58591
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.14741
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327802
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517408
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721023
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941447
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180788
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44948
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745925
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569943
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955022
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367054
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825943
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340009
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919735
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57835
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32002
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14002
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11654
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09812
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.82834
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64013
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.22473
(378.42, 14.82, 274.87) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 18.78343
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.71298
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 15.00472
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.87462
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146193
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326028
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516482
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720024
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940364
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179612
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446326
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742461
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56567
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952891
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365219
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823906
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337718
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917115
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57539
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32244
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14281
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11193
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07395
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.78104
®(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.9528
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 15.02002
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.9983
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.97956
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.96378
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.84851
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.83867
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145089
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324364
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515707
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719188
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939458
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178627
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443347
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212061
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561631
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948409
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363727
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822219
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335827
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914991
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57296
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32556
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1464
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10814
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05179
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.73669
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 15.06098
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.12966
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.37065
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.68338
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.90045
(378.42, 14.82, 274.87) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 14.77133
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144096
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322978
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515082
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718512
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938726
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177833
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440544
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208606
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557824
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944191
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362553
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820936
(378.42, 14.82, 274.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33435
