¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(331.09, 7.34, 370.74) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 14.92683
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.844889
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.821021
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.80622
ì(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.828907
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.85276
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.877805
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.904071
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.947861
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.061871
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.182293
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.576962
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.619452
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.663801
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.900445
(331.42, 7.37, 369.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.03613
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.0911
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.19596
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.49776
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.74138
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.66072
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.64629
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.73567
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.93332
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.46525
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.858288
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.834354
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.817204
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.840046
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.864058
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.889267
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.915702
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.956385
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.070824
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.191708
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.64139
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.684908
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.808562
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.930895
(331.42, 7.37, 369.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.1631
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.14396
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.24977
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.54488
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.80508
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.72056
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.70607
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.79458
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.99181
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.50255
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.872711
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.848708
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.828994
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.852002
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.876185
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.901571
é(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.92819
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.965473
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.080369
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.201746
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.708233
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.75283
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.971099
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.941753
(331.42, 7.37, 369.30) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 10.29536
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.19958
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.30641
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.59429
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.87231
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.78363
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.76908
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.85661
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.0532
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.54356
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.888177
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.864097
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.841599
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.864786
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.889153
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.914729
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.941542
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.975128
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.090511
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.212415
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.777585
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.878767
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.142291
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.953778
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.25669
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.25802
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.36591
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.64601
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.94314
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.85
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.83537
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.92181
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.11757
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.5883
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.904699
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.880539
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.857557
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.878407
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.902972
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.928751
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.955773
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.985355
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.101257
ì(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.223718
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.849551
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.045592
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.732325
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.966977
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.32343
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.31933
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.42834
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.70008
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.01768
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.91973
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.90504
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.99025
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.18498
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.63683
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.922295
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.898049
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.874986
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.892878
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.917653
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.943647
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.970892
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.99942
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.112608
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.235662
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.952488
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.221355
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.749208
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.98136
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.39347
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.38358
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.49376
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.75654
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.096
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.99291
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.97814
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.06201
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.25548
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.68919
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.940985
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.916646
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.893497
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.908209
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.933207
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.959431
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.986914
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.015687
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.124575
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.248251
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.123673
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.708701
î(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.767665
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.996936
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.46689
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.45082
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.56225
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.81543
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.17822
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.06963
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.05478
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.13716
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.32914
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.74544
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.960786
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.936351
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.913109
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.924412
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.949646
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.976116
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.00385
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.032882
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.137157
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.261495
(331.42, 7.37, 369.30) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.304082
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.728424
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.787712
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.01371
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.54377
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.52112
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.63386
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.87681
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.26442
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.14996
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.13502
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.21579
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.40604
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.80562
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.981721
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.957184
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.933845
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.941501
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.966987
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.993714
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.021715
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.051023
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.150366
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.275396
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.692578
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.749728
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.809364
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.031695
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.62421
è(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.59641
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.70867
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.94071
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.35473
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.234
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.21899
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.29798
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.48627
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.86981
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.003813
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.979168
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.955726
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.95949
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.98524
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.012242
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.040525
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.070123
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.164207
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.289967
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.715117
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.772632
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.832642
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.0509
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.7083
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.68032
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.78677
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 14.00719
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.44926
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.32186
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.30675
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.38383
(331.42, 7.37, 369.30) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.56989
(331.42, 7.37, 369.30) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.93807
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.027086
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.002326
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.978776
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.978393
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.004424
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.031714
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.060296
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.090202
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.178686
(331.42, 7.37, 369.30) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.30521
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.739246
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.797151
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.857566
(331.42, 7.37, 369.30) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.071338
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.79613
(331.42, 7.37, 369.30) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.76798
