¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.96, 7.47, 334.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.49479
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8303
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172503
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54423
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02157
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77452
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99544
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6368
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40448
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31237
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20596
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20501
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62395
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97944
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99343
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60258
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503681
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690004
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890576
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100103
­(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32682
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60013
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899524
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208361
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494566
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795632
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123551
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48617
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843759
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187058
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560029
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999841
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74936
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93051
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54338
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12626
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22289
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1764
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14589
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4952
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77167
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73859
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46524
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500939
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68706
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887405
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097764
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323142
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595203
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894122
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212414
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499886
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801407
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129841
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488961
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858111
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202587
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576881
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.991587
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26228
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86764
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45294
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02717
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13433
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15239
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09004
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36725
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45499
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49359
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28392
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91242
£(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498342
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68427
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884401
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095632
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320841
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59042
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888874
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216862
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505415
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80769
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136684
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496355
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873363
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21909
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594798
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00446
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16522
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80672
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36549
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93135
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04662
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13145
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03744
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22254
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30201
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25812
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0922
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72953
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495888
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681635
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881563
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093709
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318766
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585775
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883778
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211502
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510673
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81448
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144083
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.504445
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889522
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236576
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613783
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02514
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0708
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74778
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28083
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83871
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95988
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11362
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05725
¥(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08339
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17721
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03197
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84939
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55429
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49358
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679155
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878893
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091999
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316917
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58127
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878838
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206059
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516359
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821779
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152036
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513143
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906593
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.255054
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633846
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04701
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97898
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65222
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19902
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74918
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87399
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09884
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12596
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94959
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0579
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92663
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61618
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38652
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491414
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67683
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87639
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090494
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315292
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576907
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874052
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200788
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522475
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82959
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160546
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52245
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924582
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27453
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654998
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36246
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88962
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55148
°(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11985
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66263
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78905
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08716
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19874
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82112
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94388
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82667
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4645
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22592
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489395
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674661
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874054
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0892
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313897
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572685
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869422
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195688
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529023
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837914
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169616
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532372
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934977
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295012
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677249
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31936
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80273
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4436
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85498
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57903
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70502
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07851
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27563
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8959
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80763
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68824
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36449
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03799
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487518
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672646
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871885
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086858
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312726
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568601
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864945
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190759
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536003
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84675
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179246
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542908
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942236
À(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31651
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969162
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27797
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71818
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32956
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70106
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49832
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07876
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.189
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35676
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98213
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67293
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54247
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26995
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93799
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485788
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670786
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869883
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084699
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311781
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564662
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860626
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186001
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543418
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856104
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189442
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554062
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954491
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339034
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931864
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23823
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63597
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2194
(336.56, 7.43, 333.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58341
