¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(413.97, 8.10, 362.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49287
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91531
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12438
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32757
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01413
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89322
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30648
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56147
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82674
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655817
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162516
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725331
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34719
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01746
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82591
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8099
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95552
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30075
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99288
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84804
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3697
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62616
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89305
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611932
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1131
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674888
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28552
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94726
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73881
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70056
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80082
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23309
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9724
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80221
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12802
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69524
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56786
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063525
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622049
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2239
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8772
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65191
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5756
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6504
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03166
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95273
†(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75576
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00977
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76875
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523598
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013789
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56573
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1624
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80727
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56522
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47075
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50183
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83337
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93385
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70875
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88456
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75974
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481374
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963921
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509313
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10095
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73754
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4788
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36671
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35507
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63822
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85222
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67944
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76205
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63852
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439556
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913939
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452848
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03666
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66801
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39265
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26351
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21031
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44617
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68023
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66041
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64219
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52014
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75846
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397717
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863836
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396289
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969666
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59872
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30684
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16118
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0912
†(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25726
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51152
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64227
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52491
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40458
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31749
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48108
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355787
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813707
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339678
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902927
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52965
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2246
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05971
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97321
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07141
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33259
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49076
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41017
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29172
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19683
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79353
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0975
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313839
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763513
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283083
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836464
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45523
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14615
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95912
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85646
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90237
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1235
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30283
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29789
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18079
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07964
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31704
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84987
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75526
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271881
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713322
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226497
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770299
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38021
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06808
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85941
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7409
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76686
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91898
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11875
ƒ(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16899
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05919
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96516
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12865
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61015
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4958
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229948
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663101
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169964
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704439
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30557
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98837
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76063
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62656
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63297
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71891
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9385
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03534
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94028
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85338
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94439
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87041
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24477
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69807
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187986
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61291
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112997
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638903
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23141
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90373
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66282
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5134
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50074
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54608
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7619
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89926
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80096
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74427
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76419
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2133
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00192
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50859
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14609
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566238
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054982
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573758
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15769
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81975
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56591
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40154
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37014
ˆ(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40764
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58892
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70275
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65891
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63776
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63302
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99432
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76686
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32454
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102559
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519731
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99727
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508961
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08448
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73636
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47666
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29087
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24118
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27138
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37311
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51074
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52013
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52527
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51743
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7971
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40682
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14587
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056878
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473315
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939846
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444549
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01175
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65361
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38578
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18153
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11388
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12929
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21406
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32324
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38448
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40145
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40435
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60497
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11968
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89176
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011353
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424992
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882688
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380532
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939521
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57152
†(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29175
(415.31, 8.23, 363.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07795
