¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.84393
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273465
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451807
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641892
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844933
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062164
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311018
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709634
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19626
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750241
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64164
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94037
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41895
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21409
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45445
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32842
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.67119
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.64403
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.62172
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.60424
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.59158
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58372
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58066
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58238
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58891
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74902
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894806
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049424
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213617
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388251
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574289
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772874
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98519
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212721
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589631
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060351
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59507
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291808
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92603
¼(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40175
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19291
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42766
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29351
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.65071
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.62357
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.60128
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58381
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.57115
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5633
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56023
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56195
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56847
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697389
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840574
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992373
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153499
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324761
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507176
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701768
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909718
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132449
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473371
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928946
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445432
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035747
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9113
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38428
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17136
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4005
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25816
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.63506
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.60793
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58565
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56819
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55554
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54768
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54462
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54634
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55285
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64653
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786888
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935586
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093367
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261007
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439404
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629612
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832778
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050235
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226088
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674945
¸(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184984
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769483
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89613
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36662
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14958
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37296
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22234
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.62422
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5971
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.57482
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55737
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54472
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53687
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53381
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53552
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54203
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596932
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734555
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880278
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034839
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198957
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373529
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559517
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758096
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97042
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125838
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40378
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876425
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415316
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080209
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34867
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12749
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34511
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1861
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.61818
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.59106
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56879
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55134
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5387
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53085
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.52778
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5295
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.536
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548534
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683515
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826355
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977793
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138546
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309421
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491409
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685536
¹(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893014
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037364
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17531
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590438
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088833
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659081
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33055
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10517
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31693
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14938
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.61693
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58982
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56755
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5501
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53746
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.52961
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.52654
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.52826
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53476
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501337
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633765
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773843
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922281
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079764
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24707
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425188
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615056
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817852
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951936
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086201
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324653
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786903
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313158
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026829
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08251
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28834
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11226
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.62048
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.59337
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.57109
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55364
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.541
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53315
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53008
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5318
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5383
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455312
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585248
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722684
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868212
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022549
º(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18647
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360815
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546581
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744635
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869413
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000262
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137612
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506941
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994092
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550677
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05964
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25948
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07474
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.62882
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.6017
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.57942
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56197
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54932
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54147
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5384
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54012
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54663
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410406
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537963
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672817
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815557
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966866
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127466
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298223
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480042
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668028
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789685
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917231
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051067
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2467
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698938
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213092
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970424
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23029
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03683
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.64198
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.61484
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.59255
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.57509
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56244
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55458
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55152
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55324
(343.68, 7.13, 381.07) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55975
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37932
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491858
¼(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624215
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764253
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912627
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070055
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237376
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415403
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593941
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712647
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837064
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967557
(343.68, 7.13, 381.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10453
