°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö!(382.41, 10.87, 322.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.405505
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.691097
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.979846
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.300757
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.659436
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.062877
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.49808
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.883721
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.323678
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781393
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60188
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58862
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82517
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60974
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.450421
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.620271
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.804573
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.005206
É!(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.224389
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.46476
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.729491
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.022407
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.348192
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.712624
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.122919
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562008
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.954617
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.402303
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897865
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73883
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75703
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04629
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82966
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.473281
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.645036
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.831489
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.034557
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.256514
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.500066
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.768464
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065643
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39642
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.76675
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.184083
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.627469
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.027279
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482797
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.956297
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.875406
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.862472
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.864483
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.870907
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.882442
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.900684
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.92856
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.975807
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.496407
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.670102
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.858743
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064292
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289079
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.535876
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808022
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10956
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.445449
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.821826
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.246385
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.694504
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.101759
ﬂ (382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.997711
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.844007
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.788525
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.774179
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.765863
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.760276
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.75744
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.757468
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.760476
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.766624
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.776148
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.789352
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.806668
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.828878
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.864779
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.519798
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.695468
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.886336
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.094414
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.322086
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.572196
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.848172
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.154167
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.495291
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.877869
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.309849
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.763149
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.178104
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.930434
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.806902
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.756969
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.739452
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.72544
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.713888
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.704766
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.698115
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.693915
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.692209
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.693009
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.696396
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.702378
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.711104
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.729833
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.543456
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.721134
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914271
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.124925
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.355538
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.60903
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.888917
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.199473
‹ (382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.545955
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.934891
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.374494
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.833451
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.256371
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.947389
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.817178
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.765783
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.743928
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.724864
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.708302
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.694192
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.682494
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.673188
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.66628
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.661743
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.659548
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.659739
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.662304
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.676565
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.56738
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.747101
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.942546
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.155825
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.389439
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64638
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.930263
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.245483
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.597453
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.992909
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.440339
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.905449
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336607
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740528
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.880576
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.818501
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.790046
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.764648
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.742125
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.722308
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.705219
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.690657
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.678622
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.66908
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.661957
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.657204
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.654884
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.667719
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.591569
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.773367
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.971164
“ (382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.187115
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.423788
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68425
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.972215
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.292205
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.649796
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.051936
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.507403
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.979186
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.418868
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857176
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66559
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.950535
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.904769
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.865628
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.831543
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.801793
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.775883
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.75342
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.734181
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.717952
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.704622
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.693984
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.686033
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.699574
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.616024
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.799935
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.000124
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.218799
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.458589
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.722645
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.01478
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.339647
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.702991
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.111989
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.575715
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.05471
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.503216
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97681
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81955
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93887
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23749
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4288
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83853
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.972575
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.913214
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.870547
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.836811
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.809537
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.787313
(382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.769662
Ù (382.35, 10.85, 322.00) (360.33, 3.49, 328.63) (0.81, 2.16, 0.81) Human 8.787734
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.640745
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.826804
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.029427
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.250876
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.493844
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.761565
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.05796
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387814
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.757051
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.173078
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.645283
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.132067
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.589706
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0995
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99065
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14804
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49425
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58062
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06928
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.665729
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.853972
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.059074
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.283346
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.529554
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.801016
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.101761
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.436716
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.811986
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.235223
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.716139
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.211307
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472589
(382.35, 10.85, 322.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22535
