¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(443.60, 14.27, 271.80) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.72329
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.55
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.35135
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.91185
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826814
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067452
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330111
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617887
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934992
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2917
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688674
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133039
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257091
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866403
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58263
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41341
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38831
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55081
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00895
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81304
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67033
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.85806
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.6644
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.93911
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.9746
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.74751
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.78188
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81399
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05348
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31483
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601111
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917388
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272162
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666871
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108555
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227427
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836981
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54871
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37383
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34159
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50314
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95033
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74867
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74004
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.91458
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.6481
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.61893
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.59347
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.74218
”(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.13053
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801192
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039539
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29959
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584383
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899811
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252658
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64511
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084129
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581041
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807584
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51478
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33427
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29494
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45536
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89167
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66306
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81024
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.43749
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.03939
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.91091
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 18.94008
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.11601
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.49595
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788424
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025632
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28439
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567706
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882261
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233191
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623397
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059767
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553724
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778175
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4809
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2948
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24836
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40749
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83296
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57782
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71381
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.99509
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.51013
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.34094
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.34702
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.50874
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.87926
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 21.02539
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77569
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011765
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269236
ı(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551079
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864741
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213761
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601736
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035468
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52648
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083647
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44703
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25539
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20189
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35664
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77417
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.493
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60558
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39541
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.00908
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.79499
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.77565
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 19.92166
(443.67, 14.31, 270.71) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 20.28164
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76299
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997939
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25413
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534513
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847258
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194378
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58013
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011242
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499314
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05272
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41323
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21602
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15552
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29113
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71504
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4086
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49804
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.29173
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.37657
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.5073
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.5118
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.3923
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.08034
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750328
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984156
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239075
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518006
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829813
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175044
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558586
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987161
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472231
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021902
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37944
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17673
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10927
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22581
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63486
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32463
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39123
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.07576
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.50687
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.66399
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.67791
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.56628
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.20067
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.77029
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737706
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97042
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224074
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50171
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81241
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155761
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537107
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963247
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445236
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991196
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.631074
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13753
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06316
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16074
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55502
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24113
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20083
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.41238
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.64237
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.82433
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 19.85082
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.24727
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.26651
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.82047
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725126
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956731
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209128
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485968
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795054
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136533
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515695
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939407
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418335
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960611
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597457
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09844
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01717
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10453
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47559
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15808
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20357
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.47178
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.22308
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.12482
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.121
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.20511
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.4062
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.87392
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712588
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943093
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194242
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470264
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777745
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117366
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494358
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915645
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391532
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930827
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563919
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29676
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97134
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04989
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39655
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07552
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11036
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.68212
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.40702
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.29461
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.28142
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.35808
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.5515
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.98944
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700099
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929511
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179417
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454604
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760489
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098261
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473095
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891967
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364834
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901522
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530471
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25791
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92565
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99552
‡(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31793
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98653
(443.67, 14.31, 270.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01746
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.90158
(443.67, 14.31, 270.71) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 18.5986
