¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(376.82, 8.43, 339.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449773
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031262
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385382
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778635
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162149
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556834
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076848
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666246
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89056
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38061
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55015
‘(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96691
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71818
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93777
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84185
(378.04, 8.16, 339.62) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.60913
(378.04, 8.16, 339.62) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.47932
(378.04, 8.16, 339.62) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.49711
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.683242
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83233
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981019
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.138958
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.308309
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490325
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686409
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898182
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127598
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403101
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706523
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026576
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380174
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772816
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155756
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488978
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00045
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579451
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79807
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32623
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48496
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88735
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61891
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81042
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67259
(378.04, 8.16, 339.62) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.76299
(378.04, 8.16, 339.62) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.58711
(378.04, 8.16, 339.62) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.58733
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674469
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.822971
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.975959
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.133529
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302473
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484072
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679646
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890925
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119717
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3939
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702623
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022274
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375422
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76756
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150321
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444878
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926052
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495093
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70696
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27345
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42177
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81031
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52289
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68745
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50945
(378.04, 8.16, 339.62) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.29397
(378.04, 8.16, 339.62) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.85386
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665899
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813792
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971109
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128343
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296944
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478108
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673266
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88398
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112225
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385018
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695277
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018416
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371153
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762806
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145872
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440047
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853667
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413086
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61727
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21215
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36054
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73572
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43005
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56872
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35226
(378.04, 8.16, 339.62) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 24.4212
(378.04, 8.16, 339.62) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.62364
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.657534
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804845
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962815
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123453
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29169
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472456
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667153
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877429
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105145
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376421
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685826
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014968
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367366
“(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758612
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142373
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436285
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783194
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333379
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15175
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14929
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30123
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66355
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34031
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45413
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20084
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91388
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.87001
(378.04, 8.16, 339.62) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 22.80996
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.649363
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.796125
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953429
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118804
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286738
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467113
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661419
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871214
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098416
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368191
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676716
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011988
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364057
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754915
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139793
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433531
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751025
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255862
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870776
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08814
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24382
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59374
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25362
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34357
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05502
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 24.08488
(378.04, 8.16, 339.62) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.70525
(378.04, 8.16, 339.62) (375.55, 1.30, 378.24) (1.49, 1.53, 1.75) Truck 21.61706
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.641386
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787601
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94427
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.112607
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282027
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462106
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656001
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865356
“(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092064
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360264
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667972
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008399
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361196
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751742
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138192
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431813
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749167
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180492
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785007
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02867
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18827
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52626
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1699
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23696
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91464
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.63579
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.23564
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.19784
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.633598
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.779239
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.935332
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103009
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277613
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457345
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650898
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859857
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086113
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352637
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659558
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999088
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358809
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749121
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137538
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431102
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748378
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107224
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701665
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97088
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13455
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46106
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0891
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1342
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77955
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.83263
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.35376
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.34038
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.625996
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.771119
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926641
‰(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093663
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273463
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452916
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646106
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85471
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080533
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345337
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651501
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990171
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356925
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747022
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137831
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431427
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748747
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092755
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620797
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91467
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06974
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3981
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01115
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03518
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64961
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15604
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.50288
(378.04, 8.16, 339.62) (375.74, 0.69, 380.89) (1.64, 1.39, 4.05) Truck 23.48929
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.618575
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763182
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918161
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.084562
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26369
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448783
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641681
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849914
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075318
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338356
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643824
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981613
(378.04, 8.16, 339.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355514
