¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(434.33, 14.39, 311.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472035
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81733
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81271
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81118
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81272
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.77583
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313015
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563169
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835317
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132474
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45816
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816605
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212953
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653392
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145606
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699256
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31013
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8446
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43987
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15591
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9278
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60934
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.98042
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95384
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.93045
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.91022
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.89314
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.87919
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86835
İ(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86063
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.85599
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.85445
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.856
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.81901
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309544
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559354
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831162
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127961
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453179
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811165
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206905
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646653
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138051
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690727
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3096
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84401
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43918
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16658
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94218
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57609
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.02741
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.00075
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.97729
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95701
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.93988
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.92589
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.91502
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90727
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90262
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90107
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.90263
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.86553
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306085
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555606
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82709
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123461
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448275
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805717
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200869
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639917
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130531
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682235
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30702
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84401
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43917
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17777
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95726
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54451
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15527
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.05108
à(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.02754
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0072
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.99001
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.97598
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.96508
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.9573
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95264
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95109
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.95265
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.91543
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30263
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551841
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823003
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119004
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443359
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80029
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194874
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63324
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123037
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673775
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29741
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84449
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44823
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18951
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95918
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51451
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12246
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.10487
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.08126
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.06084
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0436
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.02952
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.01858
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.01078
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0061
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.00455
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.00611
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 15.96877
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299184
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548106
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818929
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114527
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438478
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794905
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188898
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626601
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115614
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665371
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28787
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84553
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45899
Ş(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20179
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9331
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48609
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0914
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.16219
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.1385
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.11801
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.1007
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.08657
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.0756
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.06776
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.06307
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.06151
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.06308
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.02561
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295759
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544378
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814858
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110133
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43363
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789524
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18294
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61995
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108192
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657012
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27837
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84709
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47023
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21453
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90848
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4593
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0778
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.22309
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.19931
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.17874
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.16137
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.14719
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.13617
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.12831
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.1236
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.12203
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.12361
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.08599
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292354
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540697
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810846
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105705
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428777
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784234
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177021
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613381
â(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100827
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648714
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26892
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84918
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4819
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22783
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88534
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45073
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12487
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.28764
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.26376
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.24311
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.22568
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.21144
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.20037
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.19248
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.18775
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.18618
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.18776
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.15
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288956
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53703
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806833
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101327
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423993
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778898
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171188
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606833
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093493
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640445
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25952
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85184
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49406
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24164
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88062
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49498
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20676
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.35591
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.33193
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.3112
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.29368
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.27938
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.26827
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.26035
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.2556
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.25402
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.25561
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.21769
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285583
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533345
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802849
Ş(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096961
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419155
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77364
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165324
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600351
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086181
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632218
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2502
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85504
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50665
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25329
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92234
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54087
(434.97, 14.23, 309.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30037
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.42797
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.40388
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.38305
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.36547
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.3511
(434.97, 14.23, 309.03) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 16.33994
