¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(366.07, 9.66, 330.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81109
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86826
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42195
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49144
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746663
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021506
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318253
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639546
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98848
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368689
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784474
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24097
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74434
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30207
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48453
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21344
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04438
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9955
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08813
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36768
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55627
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78466
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28581
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.57356
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.50128
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.44948
ß(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471694
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725443
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99865
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293564
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612803
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959415
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336996
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749784
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20284
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70224
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25536
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42993
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15216
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96631
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90612
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98508
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2461
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48731
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70386
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.60674
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.42395
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.38287
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.34711
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.31658
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.29114
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.27113
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.37204
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452237
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704542
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97614
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269256
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586475
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930815
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305817
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715666
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16536
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66087
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20947
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37635
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09201
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89835
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81851
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88416
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12701
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42059
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57595
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.56081
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.39973
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.37395
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.35327
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.33769
½(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.32732
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.32231
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.44614
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433072
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683958
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953976
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245329
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560569
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902675
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275149
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68212
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12851
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62022
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1644
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32374
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03299
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8317
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73777
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78537
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01041
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35607
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43765
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84205
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.65052
(366.05, 9.62, 330.09) (367.26, 1.37, 362.15) (0.81, 2.16, 0.81) Human 19.67684
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414199
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663691
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932158
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221779
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535076
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874995
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244992
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649143
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0923
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58029
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12014
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2721
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9751
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76634
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66344
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68882
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89621
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29369
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36239
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68515
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35105
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395616
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643737
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910683
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198606
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509999
³(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847772
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215342
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616728
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05672
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54106
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07669
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22145
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91832
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70227
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59059
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60532
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7844
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23344
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29005
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53283
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16572
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377324
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624103
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889555
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17581
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485334
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821007
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186194
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.584873
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02177
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50255
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03403
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17171
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86261
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63952
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51928
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52361
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67787
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12242
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22062
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38497
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01655
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359324
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604784
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868771
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153391
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461084
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794694
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157552
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55358
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.987447
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46473
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99218
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12294
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80801
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57795
¼(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44943
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44361
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58764
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9957
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15405
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2415
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81055
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341613
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585781
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84833
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131347
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437247
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768835
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129411
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.522844
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953742
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42761
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9511
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0751
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75451
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5177
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38099
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36532
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49773
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83895
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09029
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11449
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60976
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324194
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567092
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828232
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109678
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413817
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743428
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101767
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492658
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.920655
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39119
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91081
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02817
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70201
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45863
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31404
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28873
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40929
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68579
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99564
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04671
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42471
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307064
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548718
¿(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808477
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088382
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390799
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71847
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074618
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.463023
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888179
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35545
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87129
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98222
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65062
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40078
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24846
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21378
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32286
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53627
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89845
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9403
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26887
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6417
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61755
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.59805
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290227
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530661
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789064
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067461
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368187
(366.05, 9.62, 330.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69396
