¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(341.86, 7.14, 373.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953791
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34187
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86311
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41691
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85977
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41839
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.32347
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.29518
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.27034
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.24893
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.23093
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.21631
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.20508
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.19721
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.1927
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.19153
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.19373
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182886
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416908
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679893
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979156
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307981
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6335
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969844
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338894
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785748
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375024
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09641
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60649
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44296
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96649
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52968
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86089
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.05151
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.02034
‡(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.99259
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.96824
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94725
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.92961
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.9153
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.90431
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.89663
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.89224
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.89115
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.89335
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175009
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408382
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677855
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976921
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30552
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620401
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955512
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323147
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791904
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395684
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12045
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65732
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5484
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07281
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64571
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97644
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.76143
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.73084
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.70361
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.67971
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.65913
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.64184
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.62782
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61706
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60955
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60529
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60427
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60647
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167209
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402686
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675796
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974661
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301948
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607536
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941438
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311353
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798043
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416152
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14427
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70856
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59458
•(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18211
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76513
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09428
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.48422
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.45418
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.42744
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.40399
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.38379
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36683
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35308
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34254
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3352
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.33105
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.33008
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3323
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159486
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400781
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673715
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972381
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290357
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594903
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927617
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316797
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804739
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436416
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15394
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76021
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62604
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29448
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92377
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21447
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.21915
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.18964
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.16337
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.14033
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1205
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10385
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09037
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08004
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07285
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.06881
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.0679
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.07012
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151841
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398858
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671615
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970078
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278978
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582503
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914056
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322221
™(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822139
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45647
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15739
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81224
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65687
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41005
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95088
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33703
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.96554
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.93652
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.91071
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.88807
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86858
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.85223
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.839
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.82887
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.82184
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.8179
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81703
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81926
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146897
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396918
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669495
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967753
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267811
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570337
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900751
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327629
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839347
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47631
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16076
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82629
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68694
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52887
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97874
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46206
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.72276
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.69422
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.66883
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.64657
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62742
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61135
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59835
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58842
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58153
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57768
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57687
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.5791
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145098
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394959
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667355
–(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965409
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256858
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558405
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896526
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333017
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856355
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495923
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10575
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84062
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71633
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65104
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00726
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72577
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49022
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.46214
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.43717
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.41527
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39644
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38064
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36787
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35812
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.35136
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.3476
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34684
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.34907
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143281
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392983
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665197
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963043
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246115
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546704
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901326
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338384
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873158
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515306
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15182
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85536
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74495
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78178
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03647
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93153
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26741
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.23976
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21518
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.19363
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1751
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.15956
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14701
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13742
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1308
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.12713
…(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1264
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.12863
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141451
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39099
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663022
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960163
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235587
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53524
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906108
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343727
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88975
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.518347
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19379
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8704
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77283
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05477
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06638
(341.93, 7.14, 373.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92319
(341.93, 7.14, 373.86) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.05381
