¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(370.21, 9.74, 318.54) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.29038
(369.81, 9.64, 318.68) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 17.80186
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.82842
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.67699
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.64494
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.7443
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.94372
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.26438
(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 18.96281
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082891
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52147
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.90757
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.84564
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.70509
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.28609
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84205
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.15789
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.11858
(369.81, 9.64, 318.68) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 18.06622
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.03557
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.83421
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.80189
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.87418
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.02212
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.39343
È(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 19.12149
(369.81, 9.64, 318.68) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.18178
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125412
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45991
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.78281
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.71892
(369.81, 9.64, 318.68) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.56786
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89589
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91309
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.4829
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.49748
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.24579
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.25231
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.99777
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 14.96518
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.00891
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.15504
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 17.52652
(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 19.28521
(369.81, 9.64, 318.68) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.35788
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167382
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39982
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94304
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49702
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99787
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96228
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98381
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.76314
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.89794
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.85858
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.47918
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.1862
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.13507
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.14866
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.29786
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.70969
(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 19.48343
(369.81, 9.64, 318.68) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.53972
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208711
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36114
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87676
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4423
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93881
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02849
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0541
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.05549
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.28593
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.63022
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.04064
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.41546
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.31187
Ã(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.29363
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.44605
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.80253
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.52294
(369.81, 9.64, 318.68) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 21.72748
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249443
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32288
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81103
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38855
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92849
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09448
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.69379
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.63013
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.57985
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.80131
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.1885
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.65553
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.49588
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.46555
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.5998
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.89847
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.6812
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289439
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28492
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76601
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32341
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0034
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16024
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21116
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.97797
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 15.9413
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.10185
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.34278
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.90707
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.68744
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.65684
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.75933
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.99757
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.84449
(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.88308
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328757
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24736
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72529
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25256
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07669
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22572
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20331
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.55807
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.38379
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.41641
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.66793
Å(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.17076
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.88692
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.85602
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 15.92487
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.09992
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.01297
(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.09239
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367281
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21016
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68494
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20081
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1483
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29098
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1949
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25057
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.85486
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.82067
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.00876
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.32092
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.12381
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.0635
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.09667
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.27037
(369.81, 9.64, 318.68) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.25675
(369.81, 9.64, 318.68) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.30859
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405065
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17334
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64502
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15738
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.75885
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.72958
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.43208
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24039
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.56765
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.32268
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.36634
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.65386
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.4035
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.27967
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.27497
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.45295
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.92425
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44195
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13688
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6055
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11439
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.15286
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.36495
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.33856
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.4372
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32959
Ì(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.85908
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 17.82776
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.04316
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.69709
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.50499
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.47651
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.64253
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.04566
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477986
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06909
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5664
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10306
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3521
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.80553
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.03878
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.27118
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.20634
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.75282
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.40186
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.4527
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.00553
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.73991
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.71116
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.83943
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.17101
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513117
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99758
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52774
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.167
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41628
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.21226
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.5297
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.26638
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.81638
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.06705
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.01791
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.98997
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.37703
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.98496
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.95592
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.04395
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.30041
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547277
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154434
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48946
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22872
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48602
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.44565
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.98136
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.41303
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.97607
Î(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.59143
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 20.15795
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.65257
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.70526
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.30571
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.21133
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.25646
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.4619
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540658
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976703
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45163
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2881
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.29669
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.23864
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.42779
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 13.73755
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.14023
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 14.77104
(369.81, 9.64, 318.68) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.48239
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 20.43044
(369.81, 9.64, 318.68) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 20.34325
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.65107
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.47801
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.47732
(369.81, 9.64, 318.68) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.68852
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504018
(369.81, 9.64, 318.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799994
