¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883721
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329373
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585958
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865244
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170712
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506148
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866669
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234486
Ç(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674028
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178099
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717373
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1028
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6214
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36487
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39489
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91663
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50558
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.91115
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.07662
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.0957
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.11778
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14288
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.17103
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20226
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71696
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.712
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657778
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864276
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087697
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330041
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589396
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868989
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174819
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510678
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871915
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240262
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666667
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169843
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715024
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10029
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5269
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25654
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23266
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96217
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6672
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.8267
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.80264
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78154
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76337
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74812
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73577
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72631
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71972
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71601
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658399
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864975
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088399
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33085
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.837872
– (378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.752026
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.719318
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.696585
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.67516
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.655005
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.636102
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.61844
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.601969
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.586726
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.572638
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.559733
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.547978
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.537361
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.527888
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.519525
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.512294
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.506154
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.501125
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.498042
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.51664
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.577711
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73727
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73355
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659094
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865716
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089239
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.825885
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.715397
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.664797
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.638509
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.615485
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.593727
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.573229
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.553967
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.535917
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.519061
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.503392
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.488888
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.475521
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.463284
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.452181
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.442177
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.433273
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.425469
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.418747
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.413104
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.409623
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.422072
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.457715
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.531089
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659883
– (378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86658
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090145
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.736043
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.658417
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.616642
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.591681
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.568497
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.546591
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.525934
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.506501
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.488275
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.47124
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.455379
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.440657
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.42708
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.414628
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.403298
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.39306
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.383921
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.375853
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.368861
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.362937
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.359346
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.369773
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.398863
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.453491
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.56184
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660766
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867517
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.844002
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.697067
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.629066
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.590817
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.566077
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.542741
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.520679
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.499865
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.480271
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.461883
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.444677
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.428644
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.413761
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.400008
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.387379
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.375852
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.365431
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.356087
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.347824
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.340635
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.334497
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.330843
“ (378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.340375
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.366711
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.414784
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.500415
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661723
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868557
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.81706
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.684882
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.619481
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.582277
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.557403
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.533862
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.511594
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.490579
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.470787
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.452202
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.434806
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.418577
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.40349
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.389539
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.376715
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.365
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.354375
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.344838
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.33638
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.328986
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.322657
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.318917
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.328108
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.353434
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.399236
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.478551
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662755
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869652
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.840046
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.695408
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.627777
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.589676
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.56449
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.54066
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.518118
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.496832
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.476773
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.457919
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.440258
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.423776
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.408447
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.394244
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.381179
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.369224
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.358366
 (378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.348598
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.339913
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.332288
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.32573
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.321872
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.331143
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.356718
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.40308
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.483819
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663881
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870867
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094825
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.73212
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.655575
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.614169
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.588365
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.564131
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.541182
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.519506
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.499071
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.479846
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.461823
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.444993
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.429319
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.41479
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.401407
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.389127
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.377968
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.367889
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.358909
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.351
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.344153
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.340109
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.349914
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.377079
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.427093
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.51862
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665086
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872152
(378.64, 14.58, 272.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096213
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.815941
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.710047
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.660424
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.633103
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.608228
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.584663
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.562378
(378.64, 14.58, 272.45) (383.86, 7.88, 251.82) (0.81, 2.16, 0.81) Human 5.541355
