¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(365.29, 10.07, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650565
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572325
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901962
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225284
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455109
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701582
Û(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966506
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252023
(365.09, 10.09, 323.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.81868
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.85583
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.38759
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.32254
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.36301
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.54555
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22839
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330267
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437259
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661231
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897149
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960314
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026003
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094378
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236774
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531476
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856817
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189114
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416522
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660311
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922277
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204477
(365.09, 10.09, 323.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.94868
(365.09, 10.09, 323.21) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.66241
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.54541
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.44709
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.46367
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.63481
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.236118
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338308
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519944
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788604
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927658
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991576
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058112
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127297
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200363
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491409
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812569
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154104
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379136
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620352
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879468
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158463
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47082
(365.09, 10.09, 323.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.79886
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.70992
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.57689
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.56877
Ä(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.74208
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244318
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385423
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64031
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897008
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959236
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023996
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091372
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161504
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234471
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452157
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769164
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120179
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342953
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58169
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838024
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11394
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435122
(365.09, 10.09, 323.21) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.94941
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.88138
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.71212
(365.09, 10.09, 323.21) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.69403
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257156
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.49923
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765881
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928947
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992005
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057641
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125889
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196956
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270883
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413606
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726647
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073224
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307929
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544223
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797916
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075848
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398787
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700314
(365.09, 10.09, 323.21) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.09172
(365.09, 10.09, 323.21) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.2832
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364872
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61782
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89702
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962095
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026001
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092504
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161704
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233757
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308692
¿(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386756
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684967
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027028
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274059
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508027
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759157
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042263
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362398
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664961
(365.09, 10.09, 323.21) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 23.09397
(365.09, 10.09, 323.21) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.85961
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476922
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74144
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934086
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996395
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061198
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128643
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198801
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27184
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347882
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427033
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644158
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981808
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241276
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473035
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721707
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009919
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327356
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631063
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593592
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870418
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968707
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031885
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097621
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166018
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237234
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311329
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388472
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468784
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604097
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937494
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209579
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439226
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688379
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978768
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293621
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598614
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914273
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715081
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942884
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004522
´(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068645
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135368
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204773
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277018
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352249
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430545
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512056
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596991
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894123
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178996
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406577
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660582
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94877
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26119
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567593
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880888
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841722
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978983
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041577
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106677
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174381
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244888
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31822
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394579
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474086
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556896
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643151
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851627
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149458
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375048
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633858
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919969
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230002
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537962
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185424
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955293
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016366
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07989
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146006
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214765
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28635
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360884
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438448
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519185
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603307
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69094
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810047
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120932
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345256
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608212
³(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892284
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200058
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509719
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818626
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152637
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99292
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054976
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119528
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18667
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256522
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329304
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404995
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4838
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565866
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651359
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740429
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833271
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093482
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322376
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583587
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865743
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171381
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482827
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78969
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121456
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481159
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031805
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094861
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160432
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22872
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29974
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373652
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45062
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530767
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614178
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701102
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791692
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886118
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067029
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300404
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559989
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840306
(365.09, 10.09, 323.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143849
