¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
² (371.70, 8.79, 336.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.212348
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594708
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861042
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151277
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468657
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817107
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20134
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627075
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101295
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632719
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23619
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92711
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7015
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53746
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55264
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41143
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54933
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73355
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38062
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47346
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.262602
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.4618
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.677821
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.912832
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.166292
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839134
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127368
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442515
¹(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788374
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169587
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591849
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062027
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588553
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18219
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86274
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64634
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48077
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50728
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35582
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29157
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56905
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91956
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95671
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.248014
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.446009
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.660678
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.894158
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.145575
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817583
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103891
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416785
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760118
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138414
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557295
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023428
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545259
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13325
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80071
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5737
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42527
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46324
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30254
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04337
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40896
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71642
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6905
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.233555
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.430363
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.643695
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.875666
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.12513
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796378
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080777
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391497
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732326
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107767
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523298
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985552
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502776
¹(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08527
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74607
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50257
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37096
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41756
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25155
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90808
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25316
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51915
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43271
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.219228
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.414863
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.626876
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857355
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10496
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775506
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058033
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36663
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705043
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077665
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489932
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948371
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461107
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03821
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69255
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44052
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31783
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35497
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20279
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85467
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07653
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32757
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18301
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.205033
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.399509
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.610219
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.839226
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.085063
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754964
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035683
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342203
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678223
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048092
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457162
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911901
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420208
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992096
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64012
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3804
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14728
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29379
º(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15627
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80375
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89988
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1415
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94115
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.190971
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.384305
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593729
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.821283
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065443
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734818
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013708
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318178
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651896
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019095
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425006
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876077
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380135
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946897
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58875
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32154
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04346
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14831
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11194
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75521
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54799
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96078
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70683
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.177046
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.369248
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.577403
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.803524
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046093
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715001
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992117
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294625
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626023
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990592
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393503
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840981
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340799
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902579
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53845
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26395
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98892
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89451
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07556
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70902
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4123
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78523
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47978
Ï(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.163255
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.354343
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.561244
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.785952
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.027019
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695488
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970912
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271445
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600602
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962599
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362516
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806547
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30228
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859185
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48921
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20755
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9362
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65075
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04737
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67665
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36805
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61471
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25977
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.149603
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.33959
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.545255
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.768567
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.008214
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676346
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950082
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248684
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575677
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935156
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33213
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772776
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264516
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816683
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44098
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15243
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88527
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.451
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75195
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64802
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33665
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44908
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04655
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.136087
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.324988
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.529434
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.751371
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989683
Ç(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.235813
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929626
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226363
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55121
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908225
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302362
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739661
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227516
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775014
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39377
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09846
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83615
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39699
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46729
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62161
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30765
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2783
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83989
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.122711
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.310541
(372.24, 8.78, 336.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.513782
