¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(393.04, 12.21, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.679425
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85254
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93352
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24474
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.245699
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.354167
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.470045
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.593197
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.724266
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.864026
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004587
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121497
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245047
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375782
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514273
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661225
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825438
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035109
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261688
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507249
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774261
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038078
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319402
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634482
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982275
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364958
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798553
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374804
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0339
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80572
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87693
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24911
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.245594
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.35315
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468983
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.592061
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723046
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86273
µ(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000601
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117277
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.240609
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371106
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509353
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656023
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811892
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014078
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239016
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482749
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747653
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010308
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289348
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598065
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942426
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321206
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744843
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313838
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964047
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72844
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82341
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25592
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.245727
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.352404
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.46818
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.591216
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.722174
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861753
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.997095
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113628
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.236746
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367008
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505023
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651486
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807059
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993871
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217206
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459142
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722043
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983701
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26049
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563087
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904189
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279144
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693263
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255214
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896976
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63664
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74361
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26519
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.246168
²(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.35269
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.467669
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.590667
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.721589
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.86115
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994111
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.110464
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.23344
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363527
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501355
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647568
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802976
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97441
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196245
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436461
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697446
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95821
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232969
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531768
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867453
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23883
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648815
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198829
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832562
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56226
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64966
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27677
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.24687
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.353413
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.467452
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.590397
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.721317
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860888
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991605
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107862
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230675
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.36061
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498298
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644339
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799549
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964718
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176116
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414694
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673833
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933835
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206571
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503176
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832251
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200219
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606205
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144723
³(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770734
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49092
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55962
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29424
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.247816
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.354424
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.467494
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.590478
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72139
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860972
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989645
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105767
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228499
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358342
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495893
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641788
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796828
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96182
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156768
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393804
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651174
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910572
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181395
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475812
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798523
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163202
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565459
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092781
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711434
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42256
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47345
(393.56, 12.24, 327.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31417
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19423
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575505
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997626
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460819
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982852
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569884
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07522
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68202
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46311
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36999
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181381
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561189
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985008
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448721
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969153
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559853
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0701
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63333
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39914
¹(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29531
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35641
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168202
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546493
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96857
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436186
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954944
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543664
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06496
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62758
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33536
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22089
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25931
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154745
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531483
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951769
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423214
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940265
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52691
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05976
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62177
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27175
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14679
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17774
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140893
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516094
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934515
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404001
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925103
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509644
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05449
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61589
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.246
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07297
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09926
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126798
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500351
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916892
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384171
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909482
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491835
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04921
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60998
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23934
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00437
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02097
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112306
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484263
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898913
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363926
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888905
¹(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473499
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04388
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60401
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23147
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93513
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94292
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097586
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467898
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880568
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343244
(394.02, 12.22, 327.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86548
