¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(377.14, 16.41, 289.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.467983
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794721
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5854
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49969
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63093
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03852
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90214
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40119
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.041
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.927619
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.047109
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.175356
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.312867
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.460641
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.619835
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.788418
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96859
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163336
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375061
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606393
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860555
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13965
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447977
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790626
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168492
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590547
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058576
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582249
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185669
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870056
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6685
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59881
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76203
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19687
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12318
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73454
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62803
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.94111
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.061747
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.191013
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.32965
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.478676
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.639262
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808452
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.989853
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186383
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400124
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634009
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89067
¬(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1728
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484688
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830462
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212763
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639232
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110102
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643098
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249678
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947766
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75434
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70241
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8983
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34839
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3535
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08413
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33465
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.954926
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.076657
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.206966
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.346756
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.497061
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65853
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.828678
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.011581
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.209942
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425754
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.662257
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921494
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206744
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522317
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871107
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258193
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68924
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163098
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705719
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315648
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02793
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.843
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81638
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03872
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50574
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59357
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45108
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98024
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.969145
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.091842
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.223217
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.364185
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.5158
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.677888
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.849204
¨(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033777
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.234018
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451957
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691113
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953031
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241495
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560863
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912779
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304805
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73904
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217594
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770153
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383696
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10627
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93458
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93611
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18429
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66916
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84386
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83649
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.983618
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.107302
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.239766
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.381941
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.534897
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.69764
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870161
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.056448
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.258618
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478854
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72051
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985297
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27707
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600296
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955501
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35195
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788636
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273631
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831589
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.457019
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18697
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02921
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05999
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33521
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84779
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75922
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24165
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998347
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.123041
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.256618
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.400027
¤(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.554355
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.717793
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.891555
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.079599
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28375
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506463
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750567
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018304
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313479
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639628
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999293
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400038
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839586
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333052
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894464
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532552
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27021
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12871
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18829
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4923
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03112
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0157
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66792
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.013335
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.139059
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.273774
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.418446
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.574177
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738051
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.91339
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103236
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30942
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534671
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781294
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052064
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350789
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679914
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044179
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44937
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891917
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394386
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959174
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610351
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35606
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23148
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32135
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65179
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21926
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29095
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11909
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.028582
¤(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.155359
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.291238
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.437199
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.594211
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.758686
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.93567
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.127365
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335635
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563436
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812698
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086588
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388976
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721172
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090181
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498457
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945664
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457419
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025764
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687748
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44459
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33929
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45887
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80523
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41486
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57874
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67118
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.044089
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.171943
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.309011
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.456291
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.614041
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.779731
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958402
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151993
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362401
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592741
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844794
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12189
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427939
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763422
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137319
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547502
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000858
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518411
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094288
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766189
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5359
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45685
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60064
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96434
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63419
œ(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87754
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25716
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.05986
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.188811
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.327096
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.475724
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.63425
(377.11, 16.39, 289.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.801189
