¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(327.71, 7.33, 382.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511227
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379549
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639269
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920827
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223156
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554603
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919551
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323278
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772162
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274153
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84124
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35909
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93671
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58494
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29038
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76831
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36689
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98582
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68716
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.98092
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.95446
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.93253
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.91511
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.90216
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.8937
£(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.88971
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 22.83464
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3784
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638056
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909081
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212447
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547352
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916446
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324003
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772979
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275063
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801319
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31471
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88715
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52921
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24029
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94175
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54723
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99173
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67361
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.19523
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.16854
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.14644
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.12887
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.11584
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.10732
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.10332
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.04773
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377232
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636793
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89858
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191895
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524737
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89151
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297567
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749453
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255304
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767473
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27496
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8403
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47445
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19125
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11745
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72859
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99725
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65986
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.41817
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.39126
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.36897
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.35126
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.33813
¡(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.32956
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.32554
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.26944
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376065
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633742
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888185
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171472
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5023
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866702
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270029
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718754
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22084
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741819
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24651
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80853
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43815
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20258
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20598
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82797
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00232
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64586
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.65009
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.62294
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.60045
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.5826
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.56937
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.56074
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.55671
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.50008
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3749
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624294
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877954
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153228
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479966
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842071
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242704
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688233
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186639
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701431
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21859
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77739
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40321
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24629
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19674
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8232
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00703
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63169
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.89135
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.86395
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.84126
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.82326
¥(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.80992
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.80123
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.79719
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.74002
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373695
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614973
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867818
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142232
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457763
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81756
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215541
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658006
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146383
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655515
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19121
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7469
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36897
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28983
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18515
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81325
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00756
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61732
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.14233
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.11468
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.09178
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.07362
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.06017
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.05143
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.04737
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.98963
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372469
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605753
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857855
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131401
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435724
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793242
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188565
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627948
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10586
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610209
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16445
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71698
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33544
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33307
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17122
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80283
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99619
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60276
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.40344
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.37553
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.35242
¤(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.33409
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.32053
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.31172
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.30766
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.24932
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364296
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596631
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847998
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120711
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417552
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769083
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161802
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598106
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065823
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565466
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12554
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68773
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30259
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37606
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24416
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79189
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98468
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58801
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.67513
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.64694
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.62361
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.60511
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.59143
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.58256
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.57849
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.51953
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355978
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587682
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838281
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110151
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406058
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74511
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135221
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568485
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026292
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521347
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07596
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6591
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27048
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41874
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.452
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78044
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97301
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57306
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.87766
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.84928
 (327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.82579
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.80718
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.79342
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.78451
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.78044
(327.86, 7.29, 381.99) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.78119
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347802
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578819
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828722
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099762
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394728
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72127
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108864
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539152
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987287
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477805
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02707
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63106
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29052
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46114
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65611
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.56837
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.5768
(327.86, 7.29, 381.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54929
