¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(336.10, 7.32, 349.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71508
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157099
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61186
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983162
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394245
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851861
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364055
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984013
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42892
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91461
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39488
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4869
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58267
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68237
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78612
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89407
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00054
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10963
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22314
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34123
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46407
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42137
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70265
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.83367
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295567
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628285
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001336
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414447
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874375
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389406
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0011
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43797
ˆ(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93289
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3823
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47404
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56958
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66901
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77247
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88013
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99212
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10319
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21656
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33451
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45721
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25814
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18078
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.26514
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307418
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644571
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019355
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434463
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8967
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414537
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01642
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45496
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95162
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37153
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46309
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55841
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65762
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76085
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86827
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98001
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09629
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21216
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33004
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45265
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79882
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6852
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85122
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319323
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660713
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037173
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454308
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918894
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439482
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01932
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47229
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97071
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36264
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45402
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54918
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64818
ø(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75124
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85846
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08606
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20678
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32774
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45032
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43401
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21808
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5577
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333844
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676719
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054884
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473951
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940891
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464233
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03228
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49005
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99027
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3556
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44682
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54184
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64071
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7436
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85068
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96206
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07795
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19847
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32388
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45024
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76334
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45737
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31082
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348218
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692558
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072392
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49345
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962635
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488708
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04391
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50818
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01025
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35038
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44155
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53642
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63522
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.738
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84496
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95619
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07195
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19235
ú(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31764
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45311
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14907
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41135
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11517
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362434
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70822
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08973
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512713
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984232
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513002
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05581
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52669
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03063
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34702
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43809
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53292
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63162
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73434
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84122
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95242
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06808
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18841
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32689
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67509
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55411
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36913
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376498
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723714
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106889
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531791
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005585
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531979
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06795
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54555
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05141
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34551
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43654
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53134
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63002
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7327
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83953
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95067
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06633
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2076
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35648
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16842
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91594
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35121
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390422
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739049
û(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123836
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550674
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026709
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547248
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08034
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56414
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07263
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3458
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43686
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53164
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63033
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73301
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83989
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95679
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09495
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2387
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3884
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57024
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28408
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34329
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404148
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754171
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140623
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569354
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047593
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562364
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09293
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57806
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09428
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34794
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43903
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5339
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63263
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73534
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85506
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98856
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12749
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27209
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42266
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9218
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7058
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74097
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417726
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76913
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157175
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587778
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06823
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577252
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10576
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5922
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11635
ÿ(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35191
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44309
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53802
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63684
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75911
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8882
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02254
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16234
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30783
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45936
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26321
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13993
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29749
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431102
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783892
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173522
(336.27, 7.35, 348.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605974
