¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(434.25, 13.90, 290.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0606
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923514
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3757
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806536
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.02361
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.968904
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.916712
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.86698
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.03205
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.1165
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.076688
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.038978
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.003326
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.969698
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.938056
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.908366
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.880599
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.854725
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.830719
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.058
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.863497
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346096
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594312
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856914
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142765
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455015
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797398
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513516
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922391
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374438
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832004
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.04942
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.994502
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.942104
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.892174
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.04167
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.13965
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.099675
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.061807
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.026007
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.992232
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.960451
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.930628
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.902733
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.876737
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.852613
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.065966
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34746
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59822
Å(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862582
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148975
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461759
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80234
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141271
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512722
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921484
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37344
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858188
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.07741
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.02226
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.969641
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.919496
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30118
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96826
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56147
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21442
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93974
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76725
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45149
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00505
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52284
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.900602
(434.31, 13.81, 290.12) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.87635
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15365
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34884
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599711
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86831
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155175
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468593
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80187
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140754
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51214
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920877
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372784
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874893
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30322
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74489
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22837
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7598
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34718
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0401
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6725
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33667
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08334
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92743
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69016
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21747
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70461
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22381
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83074
¹(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50266
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350207
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601223
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874127
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161504
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475522
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80162
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140483
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511835
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920563
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372391
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882529
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33558
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78015
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26697
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80227
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40415
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10377
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78707
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46285
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23176
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09317
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92861
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44681
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03726
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67288
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32399
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84838
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351592
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60273
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875939
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167909
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482516
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801585
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14043
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511806
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92271
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383596
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888331
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36893
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81656
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30685
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84612
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46273
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1693
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90526
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59848
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38513
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3062
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99395
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97974
¾(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96886
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.9613
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95705
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95611
(434.31, 13.81, 290.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96452
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251981
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497252
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763862
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054741
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373288
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723489
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110325
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432958
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743682
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080041
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445192
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842971
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21422
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63308
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09228
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59528
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252097
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497311
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76395
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054858
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373376
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723617
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11045
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424629
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734711
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070317
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434663
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831514
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07082
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46475
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89972
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38462
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91706
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252171
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497416
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764081
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054971
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373546
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723757
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110627
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416901
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726344
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061296
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42484
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742541
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967567
´(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30894
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73033
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18988
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69552
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2523
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497561
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764215
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05512
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373693
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723967
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11083
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409692
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718597
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052886
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415742
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647339
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867705
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15874
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56731
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01235
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4989
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90297
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252429
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497696
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764385
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055306
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373884
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724169
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111071
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403045
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711415
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045128
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350498
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555234
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771085
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0138
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41025
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84155
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31244
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67842
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252578
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497874
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764575
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055501
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374111
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724421
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111353
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396964
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704868
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038
(434.54, 13.85, 290.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265347
