¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(422.90, 14.77, 249.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945616
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453575
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48451
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743176
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062624
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41536
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806784
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24074
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727306
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279529
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895437
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59063
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39758
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33183
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35458
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78008
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47736
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38077
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44759
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.09446
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889972
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114272
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355438
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530301
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539113
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74329
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062749
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415498
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806939
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239366
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727804
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280092
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889639
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58537
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39013
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32309
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34082
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77608
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47242
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24447
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36397
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.03868
é(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.613054
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.595856
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.579514
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.564012
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.549333
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.53546
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.522379
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.510078
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.498541
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.487756
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.477715
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.468405
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.459819
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58137
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38303
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31477
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33659
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77272
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46519
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20646
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77384
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.98487
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.501875
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.485184
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.469324
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.454278
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.44003
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.426565
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.413867
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.401923
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.390722
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.380252
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.3705
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.361458
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.462332
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57766
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3763
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30755
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34078
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77011
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43919
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2187
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.72468
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.36535
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.59397
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.58658
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.397974
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.381758
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.366349
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.351731
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.337888
å(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.324803
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.312464
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.300858
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.289971
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.279794
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.270314
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.261524
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.466421
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57298
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36993
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.303
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43139
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76813
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4145
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29487
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.54589
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.44271
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.7348
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.7156
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.69926
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.64592
(423.27, 14.77, 249.88) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.62263
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.30068
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.284912
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.269927
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.255711
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.242246
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.22952
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.217518
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.206228
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.195637
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.185735
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.176512
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.254887
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.470604
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56779
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36392
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30246
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43075
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7668
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4416
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.82123
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.73889
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.71231
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.6893
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.66982
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.65391
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.64147
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.70496
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.209411
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.194061
î(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.179475
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.165637
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.15253
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.14014
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.128455
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.117462
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.10715
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.097508
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.088525
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.258637
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.474881
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56292
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35932
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30228
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43054
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76614
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4989
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.73367
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.66821
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.64415
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.62362
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.60661
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.59308
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.58296
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.63533
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08002
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.123641
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.108687
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.094477
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.080993
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.068222
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.056149
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.044763
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.034051
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.024001
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.014603
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.071682
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.262471
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.479252
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55835
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35613
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30247
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43331
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76618
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50786
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.86324
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.77153
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.74994
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.73197
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.71753
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.70661
á(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.69919
(423.27, 14.77, 249.88) (391.50, 7.93, 243.85) (0.81, 2.16, 0.81) Human 17.78225
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.92358
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.042913
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.028332
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.014475
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.001327
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.988873
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.9771
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.965996
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.955548
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.945745
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.936578
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.075142
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.266385
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.483716
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55409
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35328
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30303
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43624
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7669
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51748
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90968
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.45253
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42767
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.966813
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.952584
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.939062
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.92623
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.914077
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.902586
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.891748
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.88155
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.871982
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.908732
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.078673
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.27038
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.488273
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55135
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35236
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30395
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43961
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76829
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52774
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78763
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65827
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.66197
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.894975
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.881079
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.867873
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.855341
â(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.84347
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.832248
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.821662
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.8117
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.802353
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.911937
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.082274
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.274457
(423.27, 14.77, 249.88) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.492923
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54949
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35346
(423.27, 14.77, 249.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30637
