¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (427.93, 14.99, 249.64) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.877129
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423657
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61097
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808537
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02212
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252889
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497671
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757722
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03442
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32935
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62459
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936238
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.078193
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229632
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391482
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564769
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759443
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970588
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170884
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386396
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618814
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870179
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14283
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439553
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594271
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738888
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890696
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050182
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217865
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394363
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580338
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77647
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983849
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212606
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455215
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71291
º(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987035
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27915
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58717
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926925
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.068302
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219115
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38022
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552722
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746761
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957131
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163922
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378853
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610711
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861423
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133366
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429254
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590198
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727689
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87181
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024761
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191354
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366646
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551355
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746134
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951779
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174319
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414903
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670336
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942063
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2315
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54041
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917908
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058723
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208858
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369287
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541037
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734434
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943815
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157366
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371848
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603148
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853246
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124459
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419601
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582619
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724891
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868958
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020011
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178672
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345367
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523996
µ(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717488
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921738
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137991
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376637
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629968
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899355
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18631
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49249
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909129
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049398
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198954
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358696
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5297
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722427
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930867
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151245
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365296
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596062
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845597
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116199
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409397
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567704
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723341
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86729
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018325
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176863
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343488
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51872
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703219
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897647
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107908
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34038
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591737
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85894
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14353
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44713
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900614
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040344
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.189318
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348413
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518722
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710757
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918299
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142723
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359193
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58953
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83853
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108541
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396194
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553872
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719998
²(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866877
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01787
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17641
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342985
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518222
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7027
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897113
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102201
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315775
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557854
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820801
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10314
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40427
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89238
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03159
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.179995
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338461
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508072
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699448
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906089
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129534
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35359
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58349
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832014
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101467
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384036
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541173
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706717
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867628
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0187
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177243
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343872
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519163
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703659
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89813
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103278
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312975
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545765
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802046
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07446
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36455
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884416
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023121
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170941
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328845
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497764
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688442
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894218
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116709
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348463
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577941
µ(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826005
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094982
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372927
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529562
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69453
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868474
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020779
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179422
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346159
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521522
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706127
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900689
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105975
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314441
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535521
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791265
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06307
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35252
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876689
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014918
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16223
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319534
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48782
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677759
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882749
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1043
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3438
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57291
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820595
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089095
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362862
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519066
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683517
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856965
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024106
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182935
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349819
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525311
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710121
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904848
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110333
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317618
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532076
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782366
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05369
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34262
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869249
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007007
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.153813
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310555
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478224
¹(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667447
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.871609
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092268
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331427
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568385
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815718
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083826
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353836
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509606
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673675
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846602
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028767
(427.94, 14.97, 249.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187754
