¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(338.93, 7.58, 339.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461012
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021269
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303677
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661521
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0332
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42506
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93703
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45969
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06539
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8242
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73838
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53148
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48214
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50504
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46336
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359834
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682235
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958917
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224639
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510424
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814218
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02827
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328177
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682019
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04454
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43735
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96879
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49584
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11921
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88513
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80463
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38394
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63993
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70257
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64304
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346023
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667133
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939648
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20396
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488214
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794578
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036194
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353356
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693194
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05662
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.458
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99548
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53299
ã(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17418
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94742
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87213
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27332
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80106
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90487
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84484
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332186
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651962
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920826
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18376
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466492
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771186
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044926
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36797
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705094
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06946
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48272
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02286
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57117
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23026
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98981
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94102
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26478
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95473
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11205
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1219
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318264
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636745
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902402
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164003
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445257
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748302
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066028
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379642
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717694
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08305
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50806
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05098
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61047
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28752
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03196
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92387
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33663
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03402
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32671
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81875
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304302
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621477
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884404
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144722
î(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424498
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725954
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073701
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39198
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730992
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0974
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53401
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07978
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65077
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33574
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07525
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76991
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40999
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11242
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55424
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04163
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290291
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606133
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866786
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12587
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404235
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704108
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068184
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404962
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744979
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11251
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56059
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10927
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69559
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37515
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13566
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63458
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48485
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18987
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78774
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24133
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276248
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590763
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849624
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107454
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384457
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698492
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062979
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418611
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759653
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12841
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58778
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13946
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74891
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41556
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1971
Ş(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51391
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56126
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31951
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02742
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38207
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262141
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575341
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832845
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089475
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365175
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694019
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058105
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432903
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775076
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14508
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61563
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17036
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78586
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45697
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25961
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50014
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63922
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46756
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27346
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52442
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248013
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559892
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81648
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071945
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355738
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689819
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053479
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44788
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791229
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1625
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64407
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.202
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82373
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49938
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17023
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53677
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71877
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61875
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52608
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66842
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233827
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544387
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800521
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054863
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352118
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685876
á(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04921
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446224
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80808
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18077
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67322
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2282
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85222
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54283
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01095
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57441
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79992
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77315
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68702
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81403
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219631
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528855
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784984
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041504
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34877
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682188
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045247
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441868
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825681
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19974
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70297
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2469
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87992
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58731
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88488
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61308
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80684
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93084
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80773
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96125
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20539
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5133
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769835
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038657
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345667
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678841
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041571
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437855
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843976
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22177
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73335
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26628
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90826
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63282
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80342
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64896
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68557
±(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88593
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9322
(338.84, 7.56, 338.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11007
