¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(327.46, 6.96, 327.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570498
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62007
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897416
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194603
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474814
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763922
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045012
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348936
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678454
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53319
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78785
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38477
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56367
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18926
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0521
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20378
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38347
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22032
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86448
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20797
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58164
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97355
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41862
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.228674
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363668
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506919
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659165
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821237
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331143
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58289
ô(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856896
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156189
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445979
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718829
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996474
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296505
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621689
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52309
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77515
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3684
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54344
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16275
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01826
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0616
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14683
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03613
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80701
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16193
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53389
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92396
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36387
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23484
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370189
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513825
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666492
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067941
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297478
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546367
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817165
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112764
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417867
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674935
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949236
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245536
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566504
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51264
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76205
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35147
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52511
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13839
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98627
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96434
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90335
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8586
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64314
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11995
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49035
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87877
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31374
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241332
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377055
ş(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521099
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901699
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040232
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264437
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510562
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778172
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07017
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370528
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632205
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903271
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195969
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512901
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50187
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74856
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33404
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50876
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11613
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9561
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86121
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66877
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68749
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42794
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00114
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45098
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83787
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26813
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248151
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384268
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750502
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88068
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018114
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231974
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475354
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739876
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028405
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294071
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590613
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858567
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147773
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460786
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49078
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73461
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31605
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49429
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09995
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89438
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75521
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56931
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52252
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22084
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84448
ú(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3666
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80126
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22705
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255301
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608547
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731113
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860291
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996656
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200114
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440822
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702361
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98744
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225969
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541363
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815101
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100921
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410146
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47933
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72029
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2976
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48174
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08634
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80234
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65286
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47425
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36351
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02148
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69395
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20806
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75389
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19044
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26278
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59063
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712312
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84058
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975929
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168818
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406949
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66556
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947296
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159864
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399136
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772821
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055381
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36097
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975963
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70556
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2786
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47116
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0748
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71345
…(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55407
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38295
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21745
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82961
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51333
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05584
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59344
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9157
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458515
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573283
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694128
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821475
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955835
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138132
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373717
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629476
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907991
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095674
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293091
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720356
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011127
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31321
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640688
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69045
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25913
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46243
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06534
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74224
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4588
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29535
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09029
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64492
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.315
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90981
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43946
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52433
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442476
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556477
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676532
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802985
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936407
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107997
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341105
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594066
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851041
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033358
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227077
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571228
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968175
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266834
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590479
„(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67496
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23915
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45565
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1332
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79318
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36692
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21128
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.968
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54914
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12421
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76965
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29181
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71463
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427003
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540283
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659492
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78514
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917633
(327.57, 6.96, 327.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078436
