¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(398.31, 14.63, 309.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726756
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35736
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70705
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093258
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523384
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019442
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578766
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21417
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88251
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33911
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69944
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10179
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98154
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21565
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47015
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747715
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046357
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365062
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715512
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102652
µ(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532467
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029124
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589744
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22672
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91112
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33487
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69489
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13919
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987549
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222161
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477246
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755486
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0535
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372887
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724115
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112186
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54304
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038927
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600844
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23934
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9404
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33196
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73019
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17821
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993598
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228734
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484381
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763299
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060693
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380813
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732864
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121852
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553789
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048841
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612049
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25216
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97038
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3511
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7679
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21897
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999665
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235322
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491565
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771152
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068029
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388831
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741708
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131655
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564709
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0589
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623405
¼(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26509
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99721
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38756
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80719
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26143
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005754
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241938
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498793
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779016
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075447
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396929
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750668
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141552
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575765
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068983
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634872
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27815
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00277
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42551
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84808
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38556
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011891
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248608
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506016
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786968
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082951
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405192
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759741
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151623
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586957
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079214
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646416
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29136
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00901
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46495
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89061
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018065
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25529
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513314
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794939
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090554
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413537
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768931
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161816
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598283
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089531
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658107
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30471
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01594
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50592
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93479
¹(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024262
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262018
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520648
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802828
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098243
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421958
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778237
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172127
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609789
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099949
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669911
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32385
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02351
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54841
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98062
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030468
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268778
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528008
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808838
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106021
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430526
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78768
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182571
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621384
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111883
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681802
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34328
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03175
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59244
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02815
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036719
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275551
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535389
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813055
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113887
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439147
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797202
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193128
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633187
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125048
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69381
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36282
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04073
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63809
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0774
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042992
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282362
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541457
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817304
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12184
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447889
¸(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806842
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203824
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645063
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138418
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709391
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38245
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05035
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6552
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12838
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049283
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289183
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544766
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821517
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1299
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456739
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816578
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214615
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657145
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151918
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726629
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40218
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06066
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66666
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055601
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296031
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548131
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825772
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138056
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46568
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826457
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225521
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669312
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165579
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743895
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42203
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07166
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67895
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061927
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299579
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551551
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830008
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144383
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47472
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836414
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236627
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681643
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177914
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761297
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44195
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08333
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69196
¹(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068272
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302751
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555046
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834285
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149059
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483827
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846506
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247753
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694095
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187855
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778749
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46201
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09572
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70577
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073321
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306033
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558526
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83853
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153758
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493064
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856655
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259075
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706684
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197971
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793493
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48211
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10878
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076365
(397.77, 14.60, 309.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309292
