¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(349.86, 7.10, 359.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98638
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09961
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45515
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6103
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03399
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47297
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00119
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4267
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98229
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48128
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85251
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64654
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904326
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148547
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415029
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707022
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028419
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175636
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221825
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465798
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080304
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771223
¬(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48775
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29514
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27842
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48904
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99977
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33106
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57053
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98524
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42199
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89423
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40867
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9633
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44182
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8117
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19864
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894828
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138087
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403588
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69446
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026453
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497663
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345434
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448735
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060607
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738634
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43684
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23595
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21543
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40314
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90048
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20889
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52713
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93992
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37461
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93907
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39427
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94812
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4066
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77536
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16098
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67679
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885229
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127627
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392152
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681906
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028699
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500232
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474446
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513947
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040571
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701658
¦(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38627
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1772
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15265
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31795
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80175
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0886
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48696
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89799
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45988
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9839
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3835
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93681
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37567
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74336
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12789
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70464
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875631
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117172
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380722
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66936
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0305
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502291
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609168
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612224
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020203
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657954
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33605
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11889
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09011
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23347
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7036
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61047
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44999
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93361
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58814
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03257
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4174
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92933
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34896
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71572
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28951
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9579
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866039
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106724
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3693
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65686
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031851
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503834
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616882
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730988
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999511
«(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614523
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28617
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06102
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02782
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14971
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60606
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50225
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4398
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05807
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71601
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08516
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47199
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92564
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3264
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88545
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55336
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22143
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856452
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096283
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357889
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644557
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032752
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504866
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999138
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878055
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.978503
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571375
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23665
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00361
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95852
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06668
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51677
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39463
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56068
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18702
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77044
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14166
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53065
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93856
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50333
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15372
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81252
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846875
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085854
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346491
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632262
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033204
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505383
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980439
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020525
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063568
¥(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528514
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18748
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94667
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88973
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98439
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44159
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28765
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47627
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32054
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82873
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20211
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59341
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13545
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76662
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42601
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08211
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837306
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075437
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335111
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619983
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033207
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505385
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961594
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46645
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176962
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485948
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13869
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89113
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82149
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90455
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36619
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18132
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38183
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45877
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89091
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26658
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76862
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39548
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04031
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69115
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38841
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827752
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065035
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323748
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617741
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032758
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504874
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94261
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444907
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346746
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443678
™(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09027
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83951
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75381
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82756
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2906
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07568
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11817
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5959
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95698
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44345
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9938
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66556
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32121
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98811
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818208
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054648
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312484
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616949
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03186
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489093
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92349
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423215
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444832
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549568
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04223
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78811
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68669
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75103
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21485
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97987
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98599
(349.48, 7.08, 360.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66344
