¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(398.60, 12.56, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05511
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.21994
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.48785
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75671
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953671
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4055
‹(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88754
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41871
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.999
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92954
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10614
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68977
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.194
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52655
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23251
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04397
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95221
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9875
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.24746
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21115
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80108
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94856
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4034
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88521
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41615
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99843
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07424
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15106
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73397
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07441
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57436
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28494
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09247
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00701
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04411
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.27603
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26579
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84719
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94299
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40111
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88269
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41337
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99784
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3633
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18928
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77553
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99683
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62332
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33864
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14095
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06316
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10214
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.30564
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30748
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.895
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936903
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39864
ô(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87999
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4104
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18736
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69479
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22828
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81797
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00844
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67344
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39363
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19058
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12068
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1616
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35477
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35075
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95768
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930329
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39598
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87604
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40276
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53595
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73139
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2681
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77229
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05085
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72206
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4499
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24874
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17779
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22249
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42365
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41182
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04371
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923269
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39079
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86839
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39432
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90129
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76887
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30871
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66336
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09422
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77013
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50748
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31224
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23575
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28872
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49419
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48722
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13178
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912004
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38365
ö(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86055
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38569
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28451
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80705
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35017
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5941
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13858
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8187
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56381
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37722
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29506
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35725
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16827
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56457
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22201
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899707
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37637
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85254
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37682
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34833
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84607
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39242
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55878
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18391
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86837
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61961
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44368
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35573
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42535
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23758
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64384
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31144
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88698
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36894
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84438
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3678
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38518
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88591
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42616
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60351
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23023
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91914
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67666
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50905
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42441
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49502
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30867
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72503
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38788
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87384
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36135
ñ(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83602
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77381
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42276
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92651
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3348
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64917
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27854
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97101
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73383
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57352
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50155
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56627
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38161
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80822
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47898
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860246
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35362
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82752
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99216
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46111
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96798
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2562
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69578
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33009
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02399
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79219
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63943
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57762
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63911
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45634
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90119
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57729
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84621
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34573
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81887
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02839
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50018
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01021
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20753
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74332
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38202
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08045
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8518
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70678
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65254
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71357
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54084
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00412
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67801
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831804
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33565
ï(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81002
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06531
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05644
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20277
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79183
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43501
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13933
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91277
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77477
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72913
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36103
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6461
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10926
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78111
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816922
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31917
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80103
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10295
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58438
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07162
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24893
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8413
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48907
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19927
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97897
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84364
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80739
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45596
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74772
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21385
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82628
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801711
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30224
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79188
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1456
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63064
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99949
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30063
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89173
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5442
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25979
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04655
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91583
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88735
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55285
(398.10, 12.57, 328.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84379
