¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(387.31, 7.19, 358.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45951
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.64017
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.57926
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.65929
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 20.05486
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763743
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982248
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219233
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477082
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758611
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067166
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406757
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782225
˜(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199475
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665787
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190237
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784287
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46262
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24784
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17807
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30551
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64298
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22199
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39062
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.70352
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.62498
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.69071
(387.18, 7.15, 357.95) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 20.04771
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750449
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967855
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203605
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460057
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739997
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046731
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384228
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757264
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171676
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63464
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155107
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744364
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41686
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19468
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11646
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23175
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55352
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11209
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04846
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8767
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 23.18168
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.88091
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 23.11968
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737267
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953588
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188118
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443188
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721556
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026495
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361922
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732562
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144172
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603839
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120381
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.704921
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37168
‰(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1422
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05563
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15899
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4655
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0041
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91286
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6898
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.36126
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.16501
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.43556
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7242
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93945
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172771
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426476
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703293
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006458
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339845
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708119
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116967
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573383
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086061
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66596
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32708
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09039
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99559
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0872
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3789
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89799
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77984
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50685
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.60165
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.49664
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.79464
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71125
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925439
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157567
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409925
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685209
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986621
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317994
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683935
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090061
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543274
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052147
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627477
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28305
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03925
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93633
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01639
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2937
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79373
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64935
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32769
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 20.93365
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 20.87139
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.1931
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698417
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911558
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142507
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393531
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667303
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966987
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296372
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660013
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063456
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513511
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018638
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589474
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23959
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98878
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87784
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94655
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20989
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69129
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52134
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83899
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.42647
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.61722
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.29482
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685702
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897808
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127593
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377301
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64958
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947556
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274981
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636353
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03715
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484097
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985536
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551951
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1967
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93898
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82012
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87768
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12745
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59066
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39578
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67796
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.86796
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 22.00372
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.65697
ú(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673109
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884191
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112824
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361234
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632037
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92833
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253821
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612954
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011147
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455031
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952839
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514906
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15438
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88984
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76318
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80976
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04636
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49181
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27262
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52032
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.34028
(387.18, 7.15, 357.95) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 21.42671
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660635
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870706
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.098205
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345331
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614678
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90931
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232891
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589821
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985445
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426315
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920549
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478338
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11264
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84136
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.707
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74279
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96662
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39471
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15182
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36598
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71389
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648285
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857356
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083733
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329593
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597504
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890497
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212199
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566955
ñ(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960048
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397947
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888667
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442246
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07146
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79354
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65159
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67678
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88821
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29934
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03335
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2149
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50142
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636056
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844143
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069411
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314022
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580514
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871893
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191739
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544353
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934954
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36993
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.857189
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406634
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03084
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74638
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59694
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61171
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81111
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20567
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91716
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06698
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84763
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623954
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831066
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055241
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298619
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563714
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853497
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171515
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522018
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910167
(387.18, 7.15, 357.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342265
