¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (372.63, 8.64, 338.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.239542
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33243
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25587
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10025
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4065
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37141
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25153
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.835
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13165
€(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92331
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746632
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903856
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072881
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252847
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444169
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651101
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875569
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119853
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386661
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67766
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994884
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345267
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73418
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16828
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65578
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207067
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835402
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.558
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3749
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26038
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04499
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33964
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51619
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20605
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79086
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81483
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63649
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.752165
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909807
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079275
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25921
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45103
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658515
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88364
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128646
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396242
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689662
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012633
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364895
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755991
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192688
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683204
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238215
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871006
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59908
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41871
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21759
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99159
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27505
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63909
†(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16368
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79489
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47293
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31485
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757871
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915919
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.085836
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265777
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458109
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666209
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891974
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137718
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406178
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70055
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027738
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384171
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778367
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217684
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711387
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270158
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907583
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64134
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46391
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17658
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93994
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25178
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59026
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12444
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80243
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14541
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13443
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763714
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922206
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092601
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27256
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465466
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674137
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900577
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147107
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416398
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7118
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043312
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401373
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799387
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243338
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740311
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302991
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945122
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68478
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49079
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13745
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89012
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25257
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47629
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01437
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81345
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83149
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96198
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7697
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928614
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099484
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279531
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472992
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682297
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909433
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156733
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42698
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724866
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059237
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41902
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819067
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266365
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769798
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336648
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983744
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72939
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45731
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10006
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84205
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25471
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36592
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90631
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7051
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5305
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79732
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.775837
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.935198
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.106582
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286753
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480742
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690698
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918567
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166686
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437829
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74062
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075595
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437155
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839252
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289014
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793023
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36254
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0233
‰(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77521
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42546
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06445
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79571
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25827
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25912
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80239
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57394
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38448
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64018
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.782127
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941935
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113836
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294142
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488755
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699342
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92796
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176913
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449093
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756711
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092411
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455739
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859975
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312257
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795795
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369379
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04486
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82177
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39511
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03063
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75106
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26319
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15586
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70251
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44792
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27039
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57331
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.788575
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948861
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120921
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301735
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496952
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708238
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937616
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187454
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464039
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773154
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109615
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474829
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881252
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336106
ı(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799247
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376809
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05343
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.826
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3796
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9985
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70812
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2695
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0559
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60652
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32682
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16161
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53044
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795155
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.955897
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128175
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30956
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505392
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71739
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947545
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198251
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479288
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78998
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127244
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494383
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903069
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35815
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803388
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384837
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06265
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83197
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38619
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00269
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69619
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27721
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95933
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51443
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21059
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.058
(372.86, 8.50, 339.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48851
