¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(350.67, 7.13, 358.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837296
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899993
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318419
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785446
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309949
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90316
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57928
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35685
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26039
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32293
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59025
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05206
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93828
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16694
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49787
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.68154
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65935
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.642
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.62947
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.62175
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464849
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653272
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856355
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075779
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313594
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572073
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854029
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162767
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502123
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876838
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292645
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75665
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277555
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866393
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53725
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30831
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20374
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24618
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45612
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71869
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84416
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94065
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08536
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.71048
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.68824
›(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.67085
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65829
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.65055
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454278
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641933
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844089
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062541
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299232
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556457
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836976
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144042
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481519
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854065
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267362
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728373
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245744
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830345
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49601
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26068
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12825
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12072
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3066
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40017
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75259
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72118
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72216
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.74432
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.72204
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.7046
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.692
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.68423
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443891
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630728
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83205
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049516
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285095
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541116
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82022
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125673
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461331
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831719
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242553
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700619
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214491
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794958
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4556
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18493
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04028
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01023
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16111
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18502
Ÿ(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59938
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56925
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55345
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73182
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.76076
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.74327
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.73063
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.72281
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433653
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619735
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820179
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036727
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27121
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525983
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803759
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107619
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441463
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809792
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218143
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673376
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183872
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760249
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41599
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11259
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95424
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92179
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01958
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09919
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24723
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48927
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42244
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77987
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.80444
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.7869
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.77421
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.76636
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.423588
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608922
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808549
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024105
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257565
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511169
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787548
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089902
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421959
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788234
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194239
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646664
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153839
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726257
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3772
Ÿ(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07884
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87017
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83552
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88181
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01628
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91124
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41225
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29616
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.87563
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.85314
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.83554
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.82279
(350.46, 7.10, 359.04) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.81489
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413711
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598303
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797096
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011734
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244146
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496576
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771661
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072477
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402815
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767096
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170764
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620427
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124376
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692931
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3392
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04609
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78796
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74409
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75788
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93613
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81304
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33815
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31978
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 15.15312
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 15.0805
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 15.03324
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.99673
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.96761
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403971
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587854
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78585
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999571
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230961
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48228
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756039
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055427
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384012
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746341
¨(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147739
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594752
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095527
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660286
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30197
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01439
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71445
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65007
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66228
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85879
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 15.09545
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.90744
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.87463
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.85024
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.82921
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.81156
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.79717
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.78613
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394409
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577592
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774796
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987616
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21805
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468215
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740698
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038651
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365572
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725974
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125118
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56953
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067239
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628296
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26552
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98369
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67966
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55826
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56921
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74891
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.98728
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.84947
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.82341
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.80548
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.79076
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.77922
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.77087
(350.46, 7.10, 359.04) (343.52, 1.22, 387.17) (0.81, 2.16, 0.81) Human 14.76571
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385055
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567504
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763928
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975907
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205369
•(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454402
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725655
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022174
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347508
(350.46, 7.10, 359.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706026
