¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(383.55, 11.78, 324.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677338
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49793
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84039
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174051
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467064
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754083
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052506
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345781
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662954
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995365
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353758
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537335
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646847
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760773
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879413
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12525
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61764
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85708
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1098
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61738
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99689
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11286
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59357
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28247
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74729
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173365
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466528
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753472
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065045
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359694
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678051
É(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011164
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352339
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455519
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562857
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674557
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79088
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911953
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3062
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78251
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0316
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31641
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6686
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90383
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31422
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07381
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63828
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 24.11208
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 24.07215
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 24.05202
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 24.04314
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 24.04336
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172607
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466097
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753003
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064505
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374033
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693539
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027445
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275312
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376472
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481741
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591345
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705371
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824099
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952725
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49474
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95605
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21538
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23474
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70801
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04556
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87166
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55131
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.96165
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.78962
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.79597
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.80732
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.82371
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.84521
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171801
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465725
»(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752632
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064083
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388708
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709385
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044175
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200822
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300107
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403432
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510959
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622839
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739304
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860619
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12837
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69151
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13884
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82586
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34785
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78705
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64463
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44412
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.89281
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.91284
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.93886
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 23.9709
(384.56, 11.78, 325.13) (417.26, 8.76, 311.09) (0.81, 2.16, 0.81) Human 24.00934
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17094
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465499
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752419
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063822
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403035
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72566
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035181
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128888
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22636
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327803
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433357
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543194
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657526
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776569
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900505
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31158
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89734
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44331
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.003
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53821
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32968
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34161
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170008
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465354
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752244
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063679
³(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402866
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742352
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967346
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059368
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15513
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254748
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358413
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466311
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578592
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695472
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817196
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958589
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50312
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11299
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67371
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28646
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02755
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23872
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169038
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465329
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752224
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063608
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402838
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759272
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901812
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992266
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086329
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184252
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286107
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392124
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502436
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617258
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73683
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861334
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13744
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70374
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2346
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82545
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73758
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12642
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168032
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465403
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752276
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063715
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402909
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749742
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838496
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927424
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019933
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11619
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216296
°(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320517
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428941
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54183
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659355
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781717
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909194
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3246
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91418
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36172
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45913
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01897
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21852
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166968
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465577
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752468
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063915
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403162
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677403
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750707
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856927
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955839
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050513
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148968
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251472
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358111
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469101
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584641
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704951
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830261
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972449
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52088
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01886
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19155
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71427
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27088
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16586
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464729
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752785
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064266
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403487
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607487
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679393
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757738
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866313
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979341
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084026
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184832
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289764
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39896
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512637
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630996
°(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754241
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882668
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15611
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72714
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8348
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36852
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33743
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164688
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46345
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753179
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064709
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403991
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540024
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61049
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683872
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767775
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878008
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992783
(384.56, 11.78, 325.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112376
