¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(408.66, 14.08, 247.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.434
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20786
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.23427
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.26355
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.30908
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.253118
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.227131
“ (406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.206419
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.187124
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.169262
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.152763
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.137667
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.123931
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.111545
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.100506
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.090795
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.082415
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.075358
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.069613
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.065178
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.062077
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.06027
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.068207
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.106782
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.203937
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.09896
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99836
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.49059
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51237
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.53705
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.56466
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.59523
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.430559
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.338763
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.30643
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.288111
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.271324
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.256118
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.242446
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.230324
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.219755
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.210768
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.203383
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.197597
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.193495
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.191112
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.190532
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.191857
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.195259
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.200926
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.222456
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77361
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78483
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.97482
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.83597
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85891
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.88482
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91374
ï(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94568
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136896
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467919
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.522304
(406.92, 14.10, 247.15) (386.14, 7.88, 248.71) (0.81, 2.16, 0.81) Human 6.521198
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615294
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971766
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360888
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787287
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33322
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16494
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13905
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05811
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18678
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.07416
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1181
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.11534
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.09015
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06969
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.89324
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.88081
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.8709
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.86352
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.85865
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.85629
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.85643
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25269
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28301
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.31645
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121089
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450132
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812653
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187315
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590589
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990114
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380939
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809304
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41197
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.48019
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.44979
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.42158
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.39556
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.37167
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.34992
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.33026
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.31268
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.29717
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.2837
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.27227
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.26287
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.25548
ó(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.25009
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.78446
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.78459
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.64232
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.67418
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.70924
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104821
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432238
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792901
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162197
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562826
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006664
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401384
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831738
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49132
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.39565
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.36548
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.3375
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.31166
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.28796
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.26636
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.24685
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.2294
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.214
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.20063
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.18928
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.17994
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.1726
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.16724
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.7159
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.71601
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.05561
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.08913
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.12594
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088483
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414249
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773041
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137157
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535143
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975906
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422112
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854521
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57129
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.31446
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.28451
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.25673
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.23109
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.20756
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.18612
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.16675
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.14942
ü(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.13413
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.12085
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.10958
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.10029
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.09299
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.08767
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.65053
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.65061
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.49462
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.52996
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.56869
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071992
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396144
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753035
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112189
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507552
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945264
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432428
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893096
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.26842
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.2365
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.20677
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.17918
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.15372
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.13036
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.10907
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.08983
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.07262
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.05743
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.04425
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.03305
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.02382
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.01657
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.01127
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.58826
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.58832
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96171
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99903
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03985
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055429
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377932
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730723
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087287
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480046
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914732
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398361
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913292
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.19337
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.16168
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.13215
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.10475
ú(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.07947
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.05626
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.03512
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.01601
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.998915
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.983827
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.970721
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.959593
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.950425
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.943211
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.937943
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.52903
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.52908
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45953
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.49903
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54213
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038799
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35965
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70814
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062458
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45265
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884335
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364423
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853076
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.12137
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.08988
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.06055
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.03334
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 10.00822
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.985168
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.964161
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.945176
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.928195
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.9132
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.900179
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.889117
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.880003
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.872829
(406.92, 14.10, 247.15) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 9.867589
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.47277
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.4728
(406.92, 14.10, 247.15) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 12.47526
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.03296
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.07858
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022056
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341282
(406.92, 14.10, 247.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685651
