¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(346.36, 6.65, 386.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775471
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57382
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22288
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01913
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70256
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43924
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36245
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39854
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54394
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26086
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733322
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095886
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495822
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939189
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433327
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987319
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57198
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22077
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05727
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71813
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4567
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34047
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38383
„(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52554
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23721
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733562
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096164
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49612
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939526
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433688
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987743
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56989
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2384
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07283
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73395
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47449
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32554
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36782
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50554
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21156
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733577
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096173
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496158
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939565
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433704
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987768
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56754
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27035
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08728
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75012
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46014
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31843
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3506
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48402
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1839
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733406
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095974
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495923
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939297
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433442
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987468
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.565
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30191
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10198
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76651
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42532
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27483
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33209
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46093
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15427
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733004
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095517
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495447
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938745
‡(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432817
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986742
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57921
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33302
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11698
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78328
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39138
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22937
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3124
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43635
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12273
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732392
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09481
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494646
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937897
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431865
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984527
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60577
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36361
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13221
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75748
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35831
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18207
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29149
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41025
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08918
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731521
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093878
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493611
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936725
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430573
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981639
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63191
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39372
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14769
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72822
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32608
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13298
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26938
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38263
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05379
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730418
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092705
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49232
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935295
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428956
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986946
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65756
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42332
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15787
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69966
†(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29475
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08215
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24607
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35352
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01649
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729156
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091288
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490745
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933512
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426973
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986037
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67068
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4524
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13251
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67191
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26425
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02962
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22157
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32301
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97738
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727642
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089607
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488923
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931487
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424716
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984588
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.669
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45653
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09991
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64494
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23458
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97545
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19592
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29102
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93642
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725939
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087715
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486818
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929173
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422096
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982595
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66669
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45386
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05104
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59233
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1872
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93819
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16916
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25764
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89364
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723993
ˆ(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08559
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484446
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926527
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419177
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979987
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66373
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42642
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00312
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53984
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12946
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9003
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14121
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22283
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84914
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721833
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083234
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481827
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923601
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415896
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976847
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66011
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37462
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95615
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48844
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07294
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83339
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10165
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18668
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80285
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719456
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080616
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478935
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920403
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412286
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973119
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65585
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32332
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91013
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43805
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02227
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76425
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05415
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14914
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75488
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716868
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077765
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475801
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916898
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408381
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968864
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65095
„(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27256
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86508
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38874
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03067
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69293
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00564
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11028
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70523
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714096
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074684
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472395
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913118
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404146
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964023
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64542
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2223
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82089
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34044
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03896
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61954
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95629
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07016
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65399
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711079
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071342
(346.11, 6.64, 386.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468716
