¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(380.78, 7.37, 343.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11135
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354434
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567103
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57906
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75829
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089727
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456878
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865748
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323776
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840271
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427066
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09941
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88625
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81838
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94133
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30039
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02941
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.49002
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.37167
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.35848
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.50922
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.19142
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.81414
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.74487
Ô(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.80077
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.10625
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103297
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34909
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616838
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698609
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77452
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082476
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448826
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856757
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313671
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828837
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414026
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0844
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87011
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80212
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92289
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27032
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98952
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.47268
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.35214
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.33659
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.48693
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.00835
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.65009
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.58263
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.63526
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.91999
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098384
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34372
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611001
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865201
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87654
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07523
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44078
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847772
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303578
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81742
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.401005
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06996
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.854
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78581
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90436
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24033
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94975
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.45908
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.33604
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.31794
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.46793
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.83325
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.55302
Ü(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.65059
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.57784
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.74095
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093447
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338412
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605198
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896811
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001123
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079787
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432742
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838798
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293496
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806015
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.388001
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0561
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84016
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76999
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88576
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21043
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91008
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.4492
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.32334
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.3025
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.45221
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.11162
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.3943
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.49022
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.42108
(380.84, 7.41, 344.22) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.11966
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088559
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333045
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599361
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890454
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166814
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184522
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424712
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829834
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283429
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794629
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37502
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04224
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82628
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75444
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86682
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18062
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76237
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.44303
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.31403
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.29218
(380.84, 7.41, 344.22) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 17.43975
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.45457
Ú(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.8032
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.78859
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.92826
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083664
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327719
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593552
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884072
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202859
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316074
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416694
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820885
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273376
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783261
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362066
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02838
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81236
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73883
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84713
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15092
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72561
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94288
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.08631
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.01467
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.07489
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.40262
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.69957
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.68385
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 19.81937
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07876
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322405
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587725
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87774
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195868
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500969
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527483
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811949
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263344
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771916
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34914
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01452
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79841
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72316
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82739
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12132
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.689
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89317
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.04924
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.97631
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.03436
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.35416
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 20.64087
İ(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 20.68411
(380.84, 7.41, 344.22) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 20.52874
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073863
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31708
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581941
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871339
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18888
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538715
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671622
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80303
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253331
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760595
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336241
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00092
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78442
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70744
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8076
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09183
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65253
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84371
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.0163
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.94177
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.99752
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.30913
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.77569
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.72567
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.84894
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068968
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311771
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576141
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865018
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181914
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879156
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91255
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243339
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749303
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323376
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988899
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77041
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69166
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78778
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06246
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61624
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79451
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.98746
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.91105
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.96434
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.26751
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.67783
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.62956
İ(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.75167
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064067
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306448
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570342
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858681
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174948
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523304
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908888
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063854
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233371
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738039
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.310547
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.97686
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75638
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67584
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76792
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03321
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5801
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74553
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.96269
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.8841
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.93478
(380.84, 7.41, 344.22) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 19.22925
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.5508
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 21.6232
(380.84, 7.41, 344.22) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.67191
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059211
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301153
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564576
(380.84, 7.41, 344.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852367
