¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(347.96, 7.04, 361.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79055
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.7922
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.77154
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.75437
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480047
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.663705
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861292
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074479
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304926
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554911
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826915
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123964
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449524
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807851
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204059
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619289
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052135
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407883
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784649
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19493
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64325
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18696
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80132
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9229
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.14536
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.2363
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.72093
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.69017
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.66295
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.63925
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.61905
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.60232
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474093
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657321
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854457
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067038
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296899
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54623
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81745
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1136
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438147
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795307
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190205
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614664
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011963
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355147
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727507
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13275
¤(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57544
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0907
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6941
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12322
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.02232
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 14.11158
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.49798
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.46788
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.44128
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.41815
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.39847
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.38222
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468308
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651118
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847787
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059828
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289124
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537755
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808242
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103528
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427117
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78315
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176755
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610643
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964559
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303944
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672046
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07248
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50964
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99733
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59021
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32909
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.904
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.99165
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.28391
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.25444
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.22842
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.20583
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.18665
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.17085
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462687
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645077
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841279
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052843
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281526
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529544
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799314
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093774
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416373
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77136
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163669
¨(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599451
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9185
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254245
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618214
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01399
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44587
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91889
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48948
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63264
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.79023
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.87634
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.07832
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.04944
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.02398
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 17.00191
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.98319
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.96782
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457206
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639234
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83499
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046019
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274178
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521554
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790602
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084271
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405955
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759878
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150951
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548177
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869394
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202927
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564424
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957316
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3841
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85132
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39184
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.74462
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.68086
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.76551
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.88082
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.85248
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.82755
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.80595
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.78769
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.77273
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451922
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633547
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828879
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039432
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267054
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513802
ª(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782203
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075067
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395892
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748744
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138687
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495249
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820269
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151184
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508446
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896717
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32019
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78369
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40967
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.62563
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.57574
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.659
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.69103
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.66327
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.63884
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.61771
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.59987
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.58529
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446795
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628034
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822919
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033048
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260139
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50632
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774034
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066165
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386125
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738017
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126764
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443726
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764568
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100986
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454182
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837809
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25599
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71348
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37067
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.51149
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.47474
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.55668
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.50869
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.48145
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.45749
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.4368
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.41937
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.40516
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441786
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622694
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817193
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026835
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253418
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499053
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766125
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057528
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376643
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727586
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100498
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393566
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710412
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052301
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40147
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78067
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19379
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64551
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4073
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.40203
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.37774
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.4584
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.33345
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.3067
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.2832
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.26293
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.24588
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.23202
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437008
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617545
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811635
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020856
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246978
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492032
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75848
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049194
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367502
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717552
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055146
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344761
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657724
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996906
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350403
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725286
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13354
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57969
(347.71, 7.03, 362.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44488
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.29708
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.2846
(347.71, 7.03, 362.37) (347.33, 0.33, 387.20) (2.15, 0.67, 3.99) Tools 13.36406
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.16503
(347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.13874
 (347.71, 7.03, 362.37) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.11567
