°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(341.82, 7.17, 370.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743728
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855722
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255524
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700017
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196969
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756192
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38999
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11413
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94932
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86021
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96088
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88693
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86345
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84256
√(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82423
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80844
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79519
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.78445
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77622
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77048
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76724
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76649
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76823
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104713
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33672
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588432
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862335
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161483
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48939
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850395
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249634
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693427
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189617
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747884
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3805
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10329
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93672
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82807
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92292
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94908
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92548
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90447
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88604
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87017
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85684
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84604
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83776
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83199
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82873
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82796
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8297
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101631
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333389
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584824
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85837
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157146
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484635
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845138
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243827
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686969
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182352
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739689
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37122
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0926
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92437
∆(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82027
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8855
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01438
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99065
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96953
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.951
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93503
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92163
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91076
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90243
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89662
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89333
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89255
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89429
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098606
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330126
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581239
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854498
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1529
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479969
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839993
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238127
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680611
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175275
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731685
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36209
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08215
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91224
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81366
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84869
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08292
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05905
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0378
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01916
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0031
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98962
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97868
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9703
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96445
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96113
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96034
(341.79, 7.20, 370.63) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96207
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095636
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32689
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577747
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850683
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14874
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4754
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834949
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232549
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674413
‘(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168305
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723802
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35312
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07189
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90033
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80756
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.65519
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.62266
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.59274
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.56541
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.54064
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.5184
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.49868
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.48145
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.46668
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.45438
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.44453
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.43712
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.43213
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092717
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323743
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57432
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84697
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144627
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470921
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830001
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227021
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668287
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161429
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716093
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34432
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06179
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88868
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.50009
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.46575
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.434
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.40483
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.37821
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.3541
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.33249
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.31334
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.29665
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.2824
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.27057
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.26115
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.25413
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.24951
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089841
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320626
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570939
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843286
⁄(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140636
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466512
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825155
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221638
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662298
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154724
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708494
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33572
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05192
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87723
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.09215
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.0592
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.02876
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.0008
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.97531
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.95225
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.93161
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.91334
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.89746
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.88393
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.87274
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.86388
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.85735
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.92712
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087037
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317611
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567649
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839716
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136681
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462199
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820383
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216382
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65642
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148132
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701067
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32731
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04224
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.74637
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.71222
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.68055
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.65131
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.62448
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.60002
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.57792
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.55816
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.54071
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.52555
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.51268
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.54639
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.6913
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.64366
»(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.6453
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084274
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31462
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56442
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836171
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132847
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457968
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81574
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211213
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650662
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141692
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693781
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31903
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03278
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.63528
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.60705
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.5812
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.55772
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.53658
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.51776
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.50123
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.48699
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.47502
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.46531
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.73464
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.72884
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.72552
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.72468
(341.79, 7.20, 370.63) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.72632
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081593
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311691
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561251
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832714
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129093
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453818
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811168
(341.79, 7.20, 370.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206167
