¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(414.91, 14.55, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118013
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557242
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937815
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357462
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825739
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351538
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946028
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.44814
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.21846
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.14884
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.12243
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.09899
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.07764
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.05833
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.04104
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.02578
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.01253
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.00123
Ó(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 9.991913
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 9.986316
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.01955
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.126
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578517
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861627
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350003
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607686
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888554
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206877
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560483
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942549
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362727
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831648
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358191
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953594
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62892
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.23497
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.16211
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.13522
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.11143
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.0897
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.07007
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.05247
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.03687
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.02326
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.01163
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.002
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 9.996159
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.03042
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.14187
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512281
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722127
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943998
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193904
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551973
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209895
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563775
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947449
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368159
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8377
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365037
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961334
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63136
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.33877
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.23799
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.20866
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.18416
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.16173
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.14145
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.12317
¡(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.10697
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.09276
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.08056
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.07038
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.06408
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.10724
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.29071
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514083
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723643
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94564
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186809
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449678
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739688
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068114
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553649
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373678
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843907
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37201
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965387
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.634
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40113
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26892
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.45964
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.42882
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.40061
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.37518
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.35222
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.3317
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.31338
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.29736
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.28371
(415.56, 14.59, 246.55) (389.69, 7.90, 248.01) (0.81, 2.16, 0.81) Human 10.27569
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515929
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72523
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947361
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188679
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451721
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742399
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071106
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43503
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835734
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278106
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379181
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967923
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63689
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40449
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2759
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31218
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54413
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94637
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60139
ı(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61116
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.20072
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.17441
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.15228
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.13432
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.12049
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517816
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726889
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94916
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190636
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453856
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745169
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074165
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438424
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83941
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282225
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778195
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33445
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64002
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40809
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28325
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32728
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55442
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95879
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60667
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6301
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.97325
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.9473
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.92549
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.9078
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 20.89421
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519744
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728618
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951035
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192676
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456083
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747998
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07729
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441891
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843199
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286466
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783318
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340259
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968751
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41199
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29104
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34273
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56531
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97189
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.613
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65018
é(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.15396
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.12246
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.09516
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.07202
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.05304
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521712
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730419
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952988
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1948
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458402
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750887
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08048
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445432
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8471
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290835
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788601
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346252
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975523
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69447
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52491
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35849
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57679
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98572
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62042
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6713
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.068
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.53322
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.50513
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.4813
(415.56, 14.59, 246.55) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 21.46169
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523723
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732291
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955018
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197008
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460813
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753834
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083734
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449043
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851111
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.295327
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794043
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352423
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.982524
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70307
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53494
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50633
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58883
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00025
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62889
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68662
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08918
Ü(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58557
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525771
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734233
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957124
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1993
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463314
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756838
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087051
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452725
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855235
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299945
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.799644
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358776
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.989758
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71195
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5453
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51918
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60149
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01546
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63847
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69847
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10414
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88421
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527861
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736246
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959306
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201674
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465906
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759902
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090435
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45648
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859468
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304688
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805403
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365309
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997223
(415.56, 14.59, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72109
